HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis,car_avail,bike_avail,choice,total_trip_time,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
822163BR5,822163,7298,103.9137745,1.395663677,HDB 5-room,234.4370776,13904,13,9766.61516652,70226.8211921,117.53,1033284.58333333,8791.66666666667,822163BR5_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,$2000-$2499,14.0625,569871.0,7298,7.5126,1.0,1.0,1,0.3333333333333333,7512.6,3.992410285714286,0.3333333333333333,0.6116115222222223,1.32404284124,0.7982177856544372,0.0,1.6958465011286683,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
822163CR2,822163,7299,103.9137745,1.395663677,HDB 5-room,234.4370776,13904,13,9766.61516652,70226.8211921,117.53,1033284.58333333,8791.66666666667,822163CR2_1,Indian,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$8000 and above,56.25,117438.0,7299,23.2175,1.0,1.0,2,1.5833333333333333,23217.5,12.338442857142857,0.5159444444444444,1.5833333333333333,1.94077269375,2.466871847087812,0.0,5.2409706546275405,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
822173AR2,822173,7300,103.910063,1.396547013,HDB 5-room,141.7400438,13800,16,9382.37647912,70226.8211921,117.53,1033284.58333333,8791.66666666667,822173AR2_1,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$4000-$4999,28.125,189558.0,7300,15.5572,1.0,1.0,1,0.75,15557.2,8.267540571428572,0.75,1.0357407111111112,1.7015775281599999,1.6529608570911816,0.0,3.5117832957110613,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822173BO,822173,7301,103.910063,1.396547013,HDB 4-room,141.7400438,13800,16,9382.37647912,70226.8211921,94.93,834592.916666667,8791.66666666667,822173BO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Information and Communications,$5000-$5999,34.375,619088.0,7301,32.8004,1.0,1.0,2,1.3833333333333333,32800.4,17.431069714285716,0.7288977777777779,1.3833333333333333,2.0747617598399994,3.485060119875916,0.0,7.404153498871333,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
822173CR2,822173,7302,103.910063,1.396547013,HDB 4-room,141.7400438,13800,16,9382.37647912,70226.8211921,94.93,834592.916666667,8791.66666666667,822173CR2_2,Chinese,2,15-34 yrs,Permanent Resident,Female,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,28.125,219428.0,7302,14.4308,0.0,0.0,2,0.9333333333333333,14430.8,7.668939428571429,0.32068444444444444,0.9333333333333333,1.65650801136,1.5332802520062365,0.0,3.2575169300225735,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822173DR3,822173,7303,103.910063,1.396547013,HDB 4-room,141.7400438,13800,16,9382.37647912,70226.8211921,94.93,834592.916666667,8791.66666666667,822173DR3_2,Malay,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$2500-$2999,17.1875,819643.0,7303,15.2805,1.0,0.0,1,0.38333333333333336,15280.5,8.120494285714285,0.38333333333333336,1.021152472222222,1.6907413197499999,1.6235613334521506,0.0,3.449322799097066,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
822174AO,822174,7304,103.9108113,1.396665668,HDB 4-room,219.6440067,13849,17,9466.53050124,70226.8211921,94.93,834592.916666667,8791.66666666667,822174AO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",Refused,28.125,608599.0,7304,25.607,1.0,0.0,1,0.6,25607.0,13.60829142857143,0.6,1.5655885,1.9913715509999999,2.7207575056908624,0.0,5.780361173814899,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822174BR5,822174,7305,103.9108113,1.396665668,HDB 4-room,219.6440067,13849,17,9466.53050124,70226.8211921,94.93,834592.916666667,8791.66666666667,822174BR5_1,Malay,6,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,28.125,628439.0,7305,39.7647,1.0,0.0,1,1.1333333333333333,39764.7,21.132097714285717,1.1333333333333333,2.3120139055555557,2.0568976339100002,4.225020735991934,0.0,8.976230248306997,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822174CR2,822174,7306,103.9108113,1.396665668,HDB 4-room,219.6440067,13849,17,9466.53050124,70226.8211921,94.93,834592.916666667,8791.66666666667,822174CR2_2,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,Refused,28.125,486150.0,7306,11.8548,0.0,1.0,2,1.4333333333333333,11854.8,6.299979428571428,0.26344,1.4333333333333333,1.54389971696,1.259578868218223,0.0,2.6760270880361174,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822174DR1,822174,7307,103.9108113,1.396665668,HDB 4-room,219.6440067,13849,17,9466.53050124,70226.8211921,94.93,834592.916666667,8791.66666666667,822174DR1_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$2000-$2499,14.0625,534257.0,7307,9.5242,1.0,0.0,1,0.38333333333333336,9524.2,5.061432000000001,0.38333333333333336,0.7176675444444445,1.4305836143600001,1.0119513662553565,0.0,2.1499322799097067,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
822204AO,822204,7308,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204AO_1,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Professional Services (e.g. legal, accounting, engineering,",$7000-$7999,46.875,528799.0,7308,8.8032,1.0,0.0,1,0.31666666666666665,8803.2,4.678272000000001,0.31666666666666665,0.6796548222222223,1.39332766976,0.9353447289451244,0.0,1.9871783295711063,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,7125.0
822204AR1,822204,7309,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204AR1_3,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Clerical worker,"Financial Services (e.g. financial, insurance)",$3000-$3999,21.875,38983.0,7309,18.0548,0.0,0.0,2,1.4166666666666667,18054.8,9.594836571428573,0.4012177777777778,1.4166666666666667,1.7924601969599998,1.9183321987639077,0.0,4.075575620767495,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822204BO,822204,7310,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204BO_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Self-employed,Service & sales worker,"Financial Services (e.g. financial, insurance)",$4000-$4999,28.125,48659.0,7310,20.774,1.0,0.0,1,1.3,20774.0,11.039897142857145,1.3,1.310782,1.8772209239999997,2.207248659476783,0.0,4.689390519187359,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822204BR1,822204,7311,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204BR1_1,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",$8000 and above,56.25,79903.0,7311,22.719900000000003,1.0,1.0,1,0.6833333333333333,22719.9,12.074004000000002,0.6833333333333333,1.4133741722222224,1.9287991439899999,2.414001579784662,0.0,5.128645598194132,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
822204BR4,822204,7312,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204BR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Self-employed,Service & sales worker,Wholesale and Retail Trade,Refused,28.125,319194.0,7312,15.4364,1.0,1.0,1,0.6,15436.4,8.203344,0.6,1.0293718666666667,1.6968655550399998,1.6401257921992591,0.0,3.48451467268623,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822204CR2,822204,7313,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204CR2_3,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Community, Social and Personal Services (e.g. public adminis",$2000-$2499,14.0625,159471.0,7313,23.9405,1.0,1.0,2,1.8833333333333333,23940.5,12.722665714285714,0.5320111111111111,1.8833333333333333,1.9572874597499998,2.5436909854724137,0.0,5.404176072234764,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
822204DR1,822204,7314,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204DR1_2,Chinese,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Administrative and Support Services (e.g. security, cleaning",$2000-$2499,14.0625,189720.0,7314,16.671400000000002,0.0,1.0,2,1.2,16671.4,8.859658285714287,0.3704755555555556,1.2,1.7436624220399999,1.7713452056224726,0.0,3.7632957110609486,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
822204DR8,822204,7315,103.9033222,1.398593439,HDB 5-room,297.5718098,13686,2,8706.52648103,70226.8211921,117.53,1033284.58333333,8791.66666666667,822204DR8_3,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,508769.0,7315,11.2514,1.0,1.0,2,0.75,11251.4,5.97931542857143,0.2500311111111111,0.75,1.51560399804,1.1954672940809221,0.0,2.539819413092551,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822269BR1,822269,7316,103.8987663,1.403316546,HDB 4-room,285.916396,13979,33,8374.2602691,70226.8211921,94.93,1225483.01333333,12909.3333333333,822269BR1_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$5000-$5999,34.375,529540.0,7316,9.1602,1.0,0.0,1,0.35,9160.2,4.867992000000001,0.35,0.6984766555555556,1.4119047359599999,0.9732761707200939,0.0,2.0677652370203163,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
822269CO,822269,7317,103.8987663,1.403316546,HDB 4-room,285.916396,13979,33,8374.2602691,70226.8211921,94.93,1225483.01333333,12909.3333333333,822269CO_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,556741.0,7317,8.792399999999999,0.0,0.0,2,0.8166666666666667,8792.4,4.672532571428571,0.19538666666666665,0.8166666666666667,1.39276170224,0.9341972231435286,0.0,1.9847404063205416,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822269DO,822269,7318,103.8987663,1.403316546,HDB 4-room,285.916396,13979,33,8374.2602691,70226.8211921,94.93,1225483.01333333,12909.3333333333,822269DO_3,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,68809.0,7318,18.9114,0.0,0.0,2,0.8333333333333334,18911.4,10.050058285714286,0.42025333333333337,0.8333333333333334,1.82075695004,2.009346408916397,0.0,4.2689390519187365,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822288AR2,822288,7319,103.903294,1.40271876,HDB 3-room,300.6153964,14105,102,8831.49726717,70226.8211921,68.04,928564.56,13647.3333333333,822288AR2_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",$3000-$3999,21.875,819642.0,7319,15.2192,0.0,0.0,2,,15219.2,8.087917714285714,0.3382044444444445,1.0179205999999998,1.6883199513599998,1.6170481755227235,0.0,3.43548532731377,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822288BR7,822288,7320,103.903294,1.40271876,HDB 3-room,300.6153964,14105,102,8831.49726717,70226.8211921,68.04,928564.56,13647.3333333333,822288BR7_2,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",$2500-$2999,17.1875,209507.0,7320,18.2589,0.0,0.0,2,0.8333333333333334,18258.9,9.703301142857143,0.40575333333333335,0.8333333333333334,1.7993355707899998,1.940017933403323,0.0,4.121647855530474,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
822288CR1,822288,7321,103.903294,1.40271876,HDB 3-room,300.6153964,14105,102,8831.49726717,70226.8211921,68.04,928564.56,13647.3333333333,822288CR1_1,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Transport and Storage,$1500-$1999,10.9375,489977.0,7321,11.5207,1.0,0.0,1,0.6166666666666667,11520.7,6.122429142857144,0.6166666666666667,0.8229274611111111,1.5283224715100001,1.2240805637447856,0.0,2.6006094808126416,0.0,1666.6666666666667,2500.0,0.02,0.0,1748.3333333333333
822288DR1,822288,7322,103.903294,1.40271876,HDB 3-room,300.6153964,14105,102,8831.49726717,70226.8211921,68.04,928564.56,13647.3333333333,822288DR1_1,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,Refused,28.125,757844.0,7322,18.7691,1.0,0.0,1,0.75,18769.1,9.974435999999999,0.75,1.2050792166666666,1.8161578851899998,1.9942269574750016,0.0,4.236817155756207,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822289AR7,822289,7323,103.9032458,1.401176654,HDB 4-room,346.3856777,13945,8,8776.09224291,70226.8211921,94.93,1295541.35333333,13647.3333333333,822289AR7_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Transport and Storage,$3000-$3999,21.875,408868.0,7323,9.5724,1.0,1.0,1,0.5666666666666667,9572.4,5.087046857142858,0.5666666666666667,0.7202087555555555,1.4330371582399999,1.0170726421476632,0.0,2.160812641083522,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822289BR6,822289,7324,103.9032458,1.401176654,HDB 4-room,346.3856777,13945,8,8776.09224291,70226.8211921,94.93,1295541.35333333,13647.3333333333,822289BR6_1,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,17.1875,508742.0,7324,11.53,0.0,0.0,2,1.1833333333333333,11530.0,6.127371428571428,0.2562222222222222,1.1833333333333333,1.5287590999999998,1.225068693740604,0.0,2.6027088036117383,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
822289CR1,822289,7325,103.9032458,1.401176654,HDB 4-room,346.3856777,13945,8,8776.09224291,70226.8211921,94.93,1295541.35333333,13647.3333333333,822289CR1_1,Indian,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,229837.0,7325,17.2686,0.0,0.0,2,1.1166666666666667,17268.6,9.17702742857143,0.3837466666666666,1.1166666666666667,1.7651974540399997,1.8347980264292274,0.0,3.8981038374717834,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822303AO,822303,7326,103.9055319,1.403914103,HDB 4-room,368.9527441,14324,85,9109.05696139,70226.8211921,94.93,1145457.02333333,12066.3333333333,822303AO_4,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Construction,$3000-$3999,21.875,629343.0,7326,38.2209,1.0,1.0,1,1.1666666666666667,38220.9,20.311678285714287,1.1666666666666667,2.2306213388888887,2.0692258031899993,4.060991156686058,0.0,8.627742663656885,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822303BR3,822303,7327,103.9055319,1.403914103,HDB 4-room,368.9527441,14324,85,9109.05696139,70226.8211921,94.93,1145457.02333333,12066.3333333333,822303BR3_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Self-employed,"Legislator,senior official & manager",Wholesale and Retail Trade,Refused,28.125,368025.0,7327,10.8349,1.0,0.0,1,0.5666666666666667,10834.9,5.757975428571428,0.5666666666666667,0.786770561111111,1.49564794199,1.1512139453434578,0.0,2.445801354401806,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822303CR7,822303,7328,103.9055319,1.403914103,HDB 4-room,368.9527441,14324,85,9109.05696139,70226.8211921,94.93,1145457.02333333,12066.3333333333,822303CR7_1,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,34.375,508769.0,7328,10.7182,1.0,1.0,1,0.55,10718.2,5.695957714285716,0.55,0.7806178777777778,1.48999418876,1.1388145076539933,0.0,2.419458239277653,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
822303DR1,822303,7329,103.9055319,1.403914103,HDB 4-room,368.9527441,14324,85,9109.05696139,70226.8211921,94.93,1145457.02333333,12066.3333333333,822303DR1_1,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,34.375,529894.0,7329,10.7513,1.0,1.0,1,0.4666666666666667,10751.3,5.713548,0.4666666666666667,0.7823629833333333,1.4916005483099999,1.1423314004348095,0.0,2.426930022573363,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
822601AR8,822601,7330,103.9078995,1.402182375,HDB 3-room,350.4169367,14257,15,9304.21979673,70226.8211921,68.04,820993.32,12066.3333333333,822601AR8_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Construction,Refused,28.125,534962.0,7330,8.9495,1.0,0.0,1,0.5,8949.5,4.75602,0.5,0.6873680833333333,1.40097144975,0.9508891825352589,0.0,2.0202031602708805,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822602AR6,822602,7331,103.906869,1.403013087,HDB 4-room,313.3286075,14293,15,9220.88612147,70226.8211921,94.93,1145457.02333333,12066.3333333333,822602AR6_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,17.1875,408868.0,7331,9.9081,0.0,0.0,2,1.5333333333333334,9908.1,5.265447428571429,0.22018000000000001,1.5333333333333334,1.44999655439,1.0527409474805967,0.0,2.2365914221218963,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
822602BR6,822602,7332,103.906869,1.403013087,HDB 4-room,313.3286075,14293,15,9220.88612147,70226.8211921,94.93,1145457.02333333,12066.3333333333,822602BR6_2,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,17.1875,609434.0,7332,29.3278,1.0,1.0,1,0.7333333333333333,29327.8,15.585630857142858,0.7333333333333333,1.7617573444444443,2.04742614716,3.1160945044480215,0.0,6.620270880361174,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
822602CR2,822602,7333,103.906869,1.403013087,HDB 3-room,313.3286075,14293,15,9220.88612147,70226.8211921,68.04,820993.32,12066.3333333333,822602CR2_2,Indian,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Clerical worker,"Administrative and Support Services (e.g. security, cleaning",$1001-$1499,7.8125,169352.0,7333,22.1357,0.0,0.0,2,1.15,22135.7,11.76354342857143,0.4919044444444444,1.15,1.91410978551,2.351930015961308,0.0,4.996772009029345,0.0,0.0,1666.6666666666667,0.0,0.0,1250.0
822602DR7,822602,7334,103.906869,1.403013087,HDB 4-room,313.3286075,14293,15,9220.88612147,70226.8211921,94.93,1145457.02333333,12066.3333333333,822602DR7_1,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Financial Services (e.g. financial, insurance)",$4000-$4999,28.125,117438.0,7334,26.8202,1.0,0.0,2,1.2166666666666666,26820.2,14.253020571428573,0.5960044444444444,1.2166666666666666,2.01269087196,2.8496606574034473,0.0,6.054221218961626,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822604AR3,822604,7335,103.9072118,1.403887295,HDB 4-room,214.8255884,14397,14,9286.14898297,70226.8211921,94.93,1145457.02333333,12066.3333333333,822604AR3_5,Chinese,5,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Information and Communications,$3000-$3999,21.875,38983.0,7335,17.5195,1.0,0.0,2,1.1333333333333333,17519.5,9.31036285714286,0.38932222222222224,1.1333333333333333,1.77403211975,1.8614562862088908,0.0,3.9547404063205422,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822604CR1,822604,7336,103.9072118,1.403887295,HDB 4-room,214.8255884,14397,14,9286.14898297,70226.8211921,94.93,1145457.02333333,12066.3333333333,822604CR1_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$4000-$4999,28.125,349215.0,7336,12.5085,0.0,0.0,2,1.0833333333333333,12508.5,6.647374285714286,0.27796666666666664,1.0833333333333333,1.57373242775,1.3290348443759188,0.0,2.8235891647855533,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822604DR2,822604,7337,103.9072118,1.403887295,HDB 4-room,214.8255884,14397,14,9286.14898297,70226.8211921,94.93,1145457.02333333,12066.3333333333,822604DR2_1,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,48979.0,7337,18.8226,1.0,0.0,2,0.9666666666666667,18822.6,10.00286742857143,0.41827999999999993,0.9666666666666667,1.8178917292399999,1.9999113612143877,0.0,4.248893905191873,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822618AO,822618,7338,103.9121124,1.401465649,HDB 5-room,113.5958534,14388,11,9733.67877292,70226.8211921,117.53,1418156.15666667,12066.3333333333,822618AO_2,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Wholesale and Retail Trade,$6000-$6999,40.625,199555.0,7338,16.6263,1.0,0.0,1,0.75,16626.3,8.835690857142858,0.75,1.0921060388888888,1.74200714831,1.7665533063954384,0.0,3.7531151241534992,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,6232.5
822618AR2,822618,7339,103.9121124,1.401465649,HDB 4-room,113.5958534,14388,11,9733.67877292,70226.8211921,94.93,1145457.02333333,12066.3333333333,822618AR2_1,Chinese,6,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,21.875,498805.0,7339,21.1718,0.0,1.0,2,1.3166666666666667,21171.8,11.251299428571429,0.47048444444444437,1.3166666666666667,1.8883808847599999,2.2495151231688912,0.0,4.779187358916478,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
822618BO,822618,7340,103.9121124,1.401465649,HDB 4-room,113.5958534,14388,11,9733.67877292,70226.8211921,94.93,1145457.02333333,12066.3333333333,822618BO_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,34.375,738733.0,7340,20.5498,1.0,0.0,1,1.05,20549.8,10.920750857142858,1.05,1.2989616777777777,1.87079171996,2.183427289039953,0.0,4.6387810383747174,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
822618BR2,822618,7341,103.9121124,1.401465649,HDB 5-room,113.5958534,14388,11,9733.67877292,70226.8211921,117.53,1418156.15666667,12066.3333333333,822618BR2_2,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",$4000-$4999,28.125,569880.0,7341,7.2058,1.0,0.0,1,0.35,7205.8,3.829368,0.35,0.5954363444444444,1.30708244636,0.7656201208461443,0.0,1.6265914221218962,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822618CR1,822618,7342,103.9121124,1.401465649,HDB 5-room,113.5958534,14388,11,9733.67877292,70226.8211921,117.53,1418156.15666667,12066.3333333333,822618CR1_1,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Manufacturing,$4000-$4999,28.125,119961.0,7342,27.1837,0.0,0.0,2,1.0,27183.7,14.446194857142858,0.6040822222222223,1.0,2.0185054543099996,2.8882827276701177,0.0,6.136275395033861,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822618CR9,822618,7343,103.9121124,1.401465649,HDB 4-room,113.5958534,14388,11,9733.67877292,70226.8211921,94.93,1145457.02333333,12066.3333333333,822618CR9_1,Chinese,10,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,34.375,469000.0,7343,13.6277,1.0,0.0,1,0.5833333333333334,13627.7,7.242149142857143,0.5833333333333334,0.9340131833333333,1.62282479271,1.4479504455931334,0.0,3.0762302483069983,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
822618DO,822618,7344,103.9121124,1.401465649,HDB 5-room,113.5958534,14388,11,9733.67877292,70226.8211921,117.53,1418156.15666667,12066.3333333333,822618DO_1,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$4000-$4999,28.125,499642.0,7344,11.5084,1.0,0.0,1,0.6333333333333333,11508.4,6.115892571428572,0.6333333333333333,0.8222789777777777,1.52774472944,1.2227736821374127,0.0,2.59783295711061,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
822618DR9,822618,7345,103.9121124,1.401465649,HDB 4-room,113.5958534,14388,11,9733.67877292,70226.8211921,94.93,1145457.02333333,12066.3333333333,822618DR9_2,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Administrative and Support Services (e.g. security, cleaning",$8000 and above,56.25,149544.0,7345,21.6383,1.0,0.0,1,0.75,21638.3,11.499210857142858,0.75,1.3563498166666668,1.9010649731099998,2.2990809987655947,0.0,4.8844920993228,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
