"HHID","hhsize","postcode","home_ID","homeX","homeY","DwellingType","dis_to_subway","dis_to_CBD","POI","dis_to_wetlands","aveIncome","area","tot_price","unit_price"
"641664BR3",3,641664,279,103.7033976,1.339232812,"HDB 4-room",282.2050643,17830,56,8921.34822226,55587.9017013,94.93,1150076.95,12115
"641664CR2",4,641664,279,103.7033976,1.339232812,"HDB 4-room",282.2050643,17830,56,8921.34822226,55587.9017013,94.93,1150076.95,12115
"641664DO",3,641664,279,103.7033976,1.339232812,"HDB 4-room",282.2050643,17830,56,8921.34822226,55587.9017013,94.93,1150076.95,12115
"641665AO",6,641665,116,103.7032768,1.339931957,"HDB 5-room",323.0707244,17868,58,8912.61241245,55587.9017013,117.53,1423875.95,12115
"641665BR3",6,641665,116,103.7032768,1.339931957,"HDB 5-room",323.0707244,17868,58,8912.61241245,55587.9017013,117.53,1423875.95,12115
"641665CO",3,641665,116,103.7032768,1.339931957,"HDB 5-room",323.0707244,17868,58,8912.61241245,55587.9017013,117.53,1423875.95,12115
"641665DR3",4,641665,116,103.7032768,1.339931957,"HDB 5-room",323.0707244,17868,58,8912.61241245,55587.9017013,117.53,1423875.95,12115
"641668DR7",5,641668,3032,103.7028727,1.341828241,"HDB 4-room",488.8902902,17983,57,8900.59428963,55587.9017013,94.93,1150076.95,12115
"641684CR6",6,641684,1061,103.7039241,1.34399982,"HDB 5-room",636.888939,17959,24,8729.07248108,55587.9017013,117.53,1414669.43333333,12036.6666666667
"641989DO",4,641989,550,103.6945657,1.335975603,"HDB 5-room",363.3546515,18646,16,9966.29167466,55587.9017013,117.53,1423875.95,12115
"641990AR2",3,641990,1457,103.6950845,1.33527003,"HDB 4-room",364.3052031,18568,16,9934.12866946,55587.9017013,94.93,1062393.27333333,11191.3333333333
"641990BR2",4,641990,1457,103.6950845,1.33527003,"HDB 4-room",364.3052031,18568,16,9934.12866946,55587.9017013,94.93,1062393.27333333,11191.3333333333
"641990CO",2,641990,1457,103.6950845,1.33527003,"HDB 4-room",364.3052031,18568,16,9934.12866946,55587.9017013,94.93,1062393.27333333,11191.3333333333
"641990CR7",4,641990,1457,103.6950845,1.33527003,"HDB 4-room",364.3052031,18568,16,9934.12866946,55587.9017013,94.93,1062393.27333333,11191.3333333333
"641990DO",4,641990,1457,103.6950845,1.33527003,"HDB 4-room",364.3052031,18568,16,9934.12866946,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642268AO",4,642268,428,103.7079398,1.347494967,"HDB 4-room",1013.407101,17690,12,8205.39542507,55587.9017013,94.93,1134919.79333333,11955.3333333333
"642268BO",4,642268,428,103.7079398,1.347494967,"HDB 4-room",1013.407101,17690,12,8205.39542507,55587.9017013,94.93,1134919.79333333,11955.3333333333
"642268CR7",3,642268,428,103.7079398,1.347494967,"HDB 4-room",1013.407101,17690,12,8205.39542507,55587.9017013,94.93,1134919.79333333,11955.3333333333
"642268DR7",5,642268,428,103.7079398,1.347494967,"HDB 4-room",1013.407101,17690,12,8205.39542507,55587.9017013,94.93,1134919.79333333,11955.3333333333
"642273BR6",3,642273,3165,103.7036287,1.351566226,"HDB 4-room",1457.555279,18309,8,8591.93038664,55587.9017013,94.93,1134919.79333333,11955.3333333333
"642648AR1",6,642648,854,103.6980861,1.338314428,"HDB 4-room",109.9983347,18355,25,9517.21521109,55587.9017013,94.93,1150076.95,12115
"642648BO",6,642648,854,103.6980861,1.338314428,"HDB 4-room",109.9983347,18355,25,9517.21521109,55587.9017013,94.93,1150076.95,12115
"642648CO",5,642648,854,103.6980861,1.338314428,"HDB 4-room",109.9983347,18355,25,9517.21521109,55587.9017013,94.93,1150076.95,12115
"642648DO",4,642648,854,103.6980861,1.338314428,"HDB 4-room",109.9983347,18355,25,9517.21521109,55587.9017013,94.93,1150076.95,12115
"642649AO",7,642649,141,103.6981212,1.337957066,"HDB 5-room",88.98574502,18338,26,9524.488501,55587.9017013,117.53,1423875.95,12115
"642649BR1",5,642649,141,103.6981212,1.337957066,"HDB 5-room",88.98574502,18338,26,9524.488501,55587.9017013,117.53,1423875.95,12115
"642649DR1",7,642649,141,103.6981212,1.337957066,"HDB 5-room",88.98574502,18338,26,9524.488501,55587.9017013,117.53,1423875.95,12115
"642655AR1",4,642655,139,103.6975314,1.335528007,"HDB 4-room",228.2252995,18317,16,9665.9105508,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642655BR5",3,642655,139,103.6975314,1.335528007,"HDB 4-room",228.2252995,18317,16,9665.9105508,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642655CR4",4,642655,139,103.6975314,1.335528007,"HDB 4-room",228.2252995,18317,16,9665.9105508,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642655DO",4,642655,139,103.6975314,1.335528007,"HDB 4-room",228.2252995,18317,16,9665.9105508,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642656AR1",3,642656,223,103.6994265,1.335916658,"HDB 5-room",290.7077468,18129,18,9451.96688302,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642656BR1",5,642656,223,103.6994265,1.335916658,"HDB 5-room",290.7077468,18129,18,9451.96688302,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642656CR1",6,642656,223,103.6994265,1.335916658,"HDB 5-room",290.7077468,18129,18,9451.96688302,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642662AO",4,642662,2075,103.7033929,1.337021205,"HDB 5-room",322.7456222,17749,46,8994.38846651,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642662AR1",3,642662,2075,103.7033929,1.337021205,"HDB 4-room",322.7456222,17749,46,8994.38846651,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642662BO",3,642662,2075,103.7033929,1.337021205,"HDB 4-room",322.7456222,17749,46,8994.38846651,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642662CO",6,642662,2075,103.7033929,1.337021205,"HDB 5-room",322.7456222,17749,46,8994.38846651,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642662CR1",4,642662,2075,103.7033929,1.337021205,"HDB 4-room",322.7456222,17749,46,8994.38846651,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642662DO",5,642662,2075,103.7033929,1.337021205,"HDB 5-room",322.7456222,17749,46,8994.38846651,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642662DR1",8,642662,2075,103.7033929,1.337021205,"HDB 4-room",322.7456222,17749,46,8994.38846651,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642663AR8",5,642663,1484,103.7017308,1.337939809,"HDB 5-room",463.5385288,17957,26,9140.21411631,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642663CR7",3,642663,1484,103.7017308,1.337939809,"HDB 4-room",463.5385288,17957,26,9140.21411631,55587.9017013,94.93,1062393.27333333,11191.3333333333
"642664AR2",2,642664,657,103.7036891,1.338348716,"HDB 5-room",241.5376199,17766,56,8918.61581358,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642664BR1",5,642664,657,103.7036891,1.338348716,"HDB 5-room",241.5376199,17766,56,8918.61581358,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642664CR2",4,642664,657,103.7036891,1.338348716,"HDB 5-room",241.5376199,17766,56,8918.61581358,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642664DO",3,642664,657,103.7036891,1.338348716,"HDB 5-room",241.5376199,17766,56,8918.61581358,55587.9017013,117.53,1315317.40666667,11191.3333333333
"642668DR7",3,642668,3178,103.7032853,1.341905153,"HDB 4-room",465.7300911,17943,61,8854.0175896,55587.9017013,94.93,1150076.95,12115
"642669AR3",4,642669,479,103.7028054,1.342859734,"HDB 5-room",582.3130369,18030,33,8879.7445967,55587.9017013,117.53,1423875.95,12115
"642669BR1",4,642669,479,103.7028054,1.342859734,"HDB 5-room",582.3130369,18030,33,8879.7445967,55587.9017013,117.53,1423875.95,12115
"642669CR2",4,642669,479,103.7028054,1.342859734,"HDB 5-room",582.3130369,18030,33,8879.7445967,55587.9017013,117.53,1423875.95,12115
"642669DO",6,642669,479,103.7028054,1.342859734,"HDB 5-room",582.3130369,18030,33,8879.7445967,55587.9017013,117.53,1423875.95,12115
"642671AO",3,642671,529,103.7018955,1.343845911,"HDB 5-room",730.1583348,18163,13,8952.62697651,55587.9017013,117.53,1423875.95,12115
"642671BO",3,642671,529,103.7018955,1.343845911,"HDB 5-room",730.1583348,18163,13,8952.62697651,55587.9017013,117.53,1423875.95,12115
"642671CO",4,642671,529,103.7018955,1.343845911,"HDB 5-room",730.1583348,18163,13,8952.62697651,55587.9017013,117.53,1423875.95,12115
"642671DR1",5,642671,529,103.7018955,1.343845911,"HDB 5-room",730.1583348,18163,13,8952.62697651,55587.9017013,117.53,1423875.95,12115
"642674BR1",3,642674,259,103.7020581,1.345129295,"HDB 5-room",838.5032816,18198,13,8902.11809607,55587.9017013,117.53,1423875.95,12115
"642674CO",4,642674,259,103.7020581,1.345129295,"HDB 5-room",838.5032816,18198,13,8902.11809607,55587.9017013,117.53,1423875.95,12115
"642674DO",3,642674,259,103.7020581,1.345129295,"HDB 5-room",838.5032816,18198,13,8902.11809607,55587.9017013,117.53,1423875.95,12115
"643648AR1",3,643648,1890,103.6978593,1.338859558,"HDB 5-room",149.1725917,18398,25,9524.99076702,55587.9017013,117.53,1423875.95,12115
"643648BR3",5,643648,1890,103.6978593,1.338859558,"HDB 5-room",149.1725917,18398,25,9524.99076702,55587.9017013,117.53,1423875.95,12115
"643648CR2",4,643648,1890,103.6978593,1.338859558,"HDB 5-room",149.1725917,18398,25,9524.99076702,55587.9017013,117.53,1423875.95,12115
"643648DR1",4,643648,1890,103.6978593,1.338859558,"HDB 5-room",149.1725917,18398,25,9524.99076702,55587.9017013,117.53,1423875.95,12115
"643656AR1",5,643656,1373,103.6999715,1.335986993,"HDB 5-room",335.5507693,18074,18,9391.8618137,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643656BR4",7,643656,1373,103.6999715,1.335986993,"HDB 5-room",335.5507693,18074,18,9391.8618137,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643656CO",4,643656,1373,103.6999715,1.335986993,"HDB 5-room",335.5507693,18074,18,9391.8618137,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643656DO",4,643656,1373,103.6999715,1.335986993,"HDB 5-room",335.5507693,18074,18,9391.8618137,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643660AR2",5,643660,434,103.7038244,1.336660517,"HDB 5-room",309.0798327,17691,49,8961.19747804,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643660BR1",5,643660,434,103.7038244,1.336660517,"HDB 5-room",309.0798327,17691,49,8961.19747804,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643660CR4",5,643660,434,103.7038244,1.336660517,"HDB 5-room",309.0798327,17691,49,8961.19747804,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643660DR3",4,643660,434,103.7038244,1.336660517,"HDB 5-room",309.0798327,17691,49,8961.19747804,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643667AO",5,643667,1668,103.7022973,1.34114628,"HDB 5-room",486.775336,18017,51,8981.77877837,55587.9017013,117.53,1423875.95,12115
"643667BR3",5,643667,1668,103.7022973,1.34114628,"HDB 5-room",486.775336,18017,51,8981.77877837,55587.9017013,117.53,1423875.95,12115
"643667CR1",4,643667,1668,103.7022973,1.34114628,"HDB 5-room",486.775336,18017,51,8981.77877837,55587.9017013,117.53,1423875.95,12115
"643667DR8",3,643667,1668,103.7022973,1.34114628,"HDB 5-room",486.775336,18017,51,8981.77877837,55587.9017013,117.53,1423875.95,12115
"643988AR1",2,643988,272,103.6957718,1.335813402,"HDB 4-room",267.9105048,18513,17,9843.22340891,55587.9017013,94.93,1062393.27333333,11191.3333333333
"643988AR3",5,643988,272,103.6957718,1.335813402,"HDB 5-room",267.9105048,18513,17,9843.22340891,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643988BR1",3,643988,272,103.6957718,1.335813402,"HDB 5-room",267.9105048,18513,17,9843.22340891,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643988BR2",7,643988,272,103.6957718,1.335813402,"HDB 4-room",267.9105048,18513,17,9843.22340891,55587.9017013,94.93,1062393.27333333,11191.3333333333
"643988CO",5,643988,272,103.6957718,1.335813402,"HDB 5-room",267.9105048,18513,17,9843.22340891,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643988CR2",5,643988,272,103.6957718,1.335813402,"HDB 4-room",267.9105048,18513,17,9843.22340891,55587.9017013,94.93,1062393.27333333,11191.3333333333
"643988DO",4,643988,272,103.6957718,1.335813402,"HDB 5-room",267.9105048,18513,17,9843.22340891,55587.9017013,117.53,1315317.40666667,11191.3333333333
"643988DR1",5,643988,272,103.6957718,1.335813402,"HDB 4-room",267.9105048,18513,17,9843.22340891,55587.9017013,94.93,1062393.27333333,11191.3333333333
"643989AO",5,643989,1452,103.6951463,1.335801693,"HDB 5-room",320.1848626,18579,16,9910.11901499,55587.9017013,117.53,1423875.95,12115
"643989BR4",3,643989,1452,103.6951463,1.335801693,"HDB 5-room",320.1848626,18579,16,9910.11901499,55587.9017013,117.53,1423875.95,12115
"643989CR2",5,643989,1452,103.6951463,1.335801693,"HDB 5-room",320.1848626,18579,16,9910.11901499,55587.9017013,117.53,1423875.95,12115
"643989DR1",4,643989,1452,103.6951463,1.335801693,"HDB 5-room",320.1848626,18579,16,9910.11901499,55587.9017013,117.53,1423875.95,12115
"644274CR5",4,644274,2830,103.7043799,1.352198925,"HDB 4-room",1515.273215,18261,8,8496.49192136,55587.9017013,94.93,1134919.79333333,11955.3333333333
"644658AR1",5,644658,2167,103.700758,1.337199899,"HDB 5-room",375.0212011,18033,17,9267.81296742,55587.9017013,117.53,1315317.40666667,11191.3333333333
"644658BR1",5,644658,2167,103.700758,1.337199899,"HDB 5-room",375.0212011,18033,17,9267.81296742,55587.9017013,117.53,1315317.40666667,11191.3333333333
"644658CR2",4,644658,2167,103.700758,1.337199899,"HDB 5-room",375.0212011,18033,17,9267.81296742,55587.9017013,117.53,1315317.40666667,11191.3333333333
"644658DO",7,644658,2167,103.700758,1.337199899,"HDB 5-room",375.0212011,18033,17,9267.81296742,55587.9017013,117.53,1315317.40666667,11191.3333333333
"644661AR1",3,644661,3137,103.7045829,1.336549415,"HDB 5-room",264.5586357,17607,52,8885.01813037,55587.9017013,117.53,1315317.40666667,11191.3333333333
"644668AO",4,644668,2022,103.7029984,1.341255798,"HDB 4-room",434.0653998,17948,61,8903.28081114,55587.9017013,94.93,1150076.95,12115
"644668AR4",8,644668,2022,103.7029984,1.341255798,"HDB 5-room",434.0653998,17948,61,8903.28081114,55587.9017013,117.53,1423875.95,12115
"644668BO",5,644668,2022,103.7029984,1.341255798,"HDB 4-room",434.0653998,17948,61,8903.28081114,55587.9017013,94.93,1150076.95,12115
"644668BR1",3,644668,2022,103.7029984,1.341255798,"HDB 5-room",434.0653998,17948,61,8903.28081114,55587.9017013,117.53,1423875.95,12115
"644668CO",4,644668,2022,103.7029984,1.341255798,"HDB 5-room",434.0653998,17948,61,8903.28081114,55587.9017013,117.53,1423875.95,12115
"644668CR2",4,644668,2022,103.7029984,1.341255798,"HDB 4-room",434.0653998,17948,61,8903.28081114,55587.9017013,94.93,1150076.95,12115
"644668DO",5,644668,2022,103.7029984,1.341255798,"HDB 5-room",434.0653998,17948,61,8903.28081114,55587.9017013,117.53,1423875.95,12115
"644668DR1",3,644668,2022,103.7029984,1.341255798,"HDB 4-room",434.0653998,17948,61,8903.28081114,55587.9017013,94.93,1150076.95,12115
"644987AR2",3,644987,2683,103.6953783,1.336591277,"HDB 4-room",251.596964,18581,17,9860.05790453,55587.9017013,94.93,1150076.95,12115
"644987BR1",5,644987,2683,103.6953783,1.336591277,"HDB 4-room",251.596964,18581,17,9860.05790453,55587.9017013,94.93,1150076.95,12115
"644987CR1",5,644987,2683,103.6953783,1.336591277,"HDB 4-room",251.596964,18581,17,9860.05790453,55587.9017013,94.93,1150076.95,12115
"644987DR2",4,644987,2683,103.6953783,1.336591277,"HDB 4-room",251.596964,18581,17,9860.05790453,55587.9017013,94.93,1150076.95,12115
"644989CR7",5,644989,1204,103.6954275,1.335777825,"HDB 4-room",297.9623255,18548,17,9880.99121088,55587.9017013,94.93,1062393.27333333,11191.3333333333
"648316AR6",4,648316,1538,103.7176933,1.34246458,"Private flat/condo",393.9300629,16474,6,7295.24430731,55587.9017013,97,1119250.66666667,11538.6666666667
"648317AR6",3,648317,211,103.7178661,1.343084543,"Private flat/condo",346.3146626,16483,9,7256.67383671,55587.9017013,97,1066127,10991
"648320AR7",2,648320,2444,103.718602,1.342802487,"Private flat/condo",288.3621195,16395,7,7187.57515473,55587.9017013,97,1035378,10674
"648333CR6",1,648333,3180,103.7057372,1.339234231,"Private flat/condo",73.905188,17585,57,8671.97664302,55587.9017013,97,764230.666666667,7878.66666666667
"648334AO",4,648334,3220,103.7054937,1.339137151,"Private flat/condo",73.58168362,17606,56,8701.03017754,55587.9017013,97,764230.666666667,7878.66666666667
"648342CR7",3,648342,3175,103.705495,1.339974622,"Private flat/condo",159.6450193,17638,55,8674.25234131,55587.9017013,97,764230.666666667,7878.66666666667
"648359DR5",3,648359,2077,103.6956088,1.351015869,"Private flat/condo",1498.217008,19107,13,9471.60784112,55587.9017013,97,724751.666666667,7471.66666666667
"648382CR5",5,648382,3103,103.699972,1.352361227,"Landed Property",1658.19264,18717,15,8963.89274129,55587.9017013,424.95,3960109.05,9319
"648401CR5",4,648401,1103,103.6985915,1.352879359,"Landed Property",1695.897466,18881,12,9096.30910422,55587.9017013,295.41,2385534.22,8075.33333333333
"648443CR5",3,648443,145,103.6976802,1.353188208,"Landed Property",1725.208374,18988,6,9184.77958726,55587.9017013,295.41,2844404.42,9628.66666666667
"648480CR1",6,648480,237,103.6988585,1.351119116,"Landed Property",1504.811377,18777,13,9120.35071651,55587.9017013,424.95,3781346.75,8898.33333333333
"648537CR5",9,648537,1434,103.6991123,1.353659604,"Landed Property",1787.135946,18862,2,9017.25301443,55587.9017013,424.95,3349597.55,7882.33333333333
"648655CR5",6,648655,585,103.6980444,1.352570417,"Landed Property",1658.136592,18923,12,9164.15421062,55587.9017013,424.95,2432980.4,5725.33333333333
"648701CR7",5,648701,1846,103.6988188,1.351646117,"Landed Property",1562.313181,18804,12,9108.83828273,55587.9017013,424.95,3159644.9,7435.33333333333
"648742CR5",4,648742,1433,103.6998799,1.351328482,"Landed Property",1543.964649,18682,15,9004.65590455,55587.9017013,295.41,2579717.06,8732.66666666667
"648752CR5",3,648752,3162,103.7001858,1.351320232,"Landed Property",1543.735037,18650,16,8972.1290059,55587.9017013,295.41,2601183.52,8805.33333333333
"648779CR5",4,648779,2017,103.7016001,1.351740749,"Landed Property",1530.607839,18524,7,8808.0226396,55587.9017013,295.41,2708909.7,9170
"648805CR5",4,648805,2531,103.7006982,1.352529634,"Landed Property",1646.00181,18651,7,8881.05062716,55587.9017013,295.41,2699850.46,9139.33333333333
"648850CR5",7,648850,586,103.7003306,1.350754062,"Landed Property",1480.047966,18611,15,8968.58313717,55587.9017013,424.95,3911806.4,9205.33333333333
"648856CR5",4,648856,3217,103.7004927,1.350751127,"Landed Property",1472.35521,18594,15,8950.83016879,55587.9017013,295.41,2719347.52,9205.33333333333
"648871CR5",6,648871,3116,103.7011437,1.351082249,"Landed Property",1478.736603,18542,16,8873.46523215,55587.9017013,424.95,3896791.5,9170
"648874CR5",4,648874,3150,103.7011984,1.350720141,"Landed Property",1439.160446,18520,17,8873.88401465,55587.9017013,295.41,2719347.52,9205.33333333333
"648923AO",4,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,97,574983.666666667,5927.66666666667
"648923AR1",5,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648923AR2",4,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,97,574983.666666667,5927.66666666667
"648923BO",4,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,97,574983.666666667,5927.66666666667
"648923BR1",6,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648923BR2",6,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648923CO",4,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,97,574983.666666667,5927.66666666667
"648923CR1",6,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648923CR2",5,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648923DO",4,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,97,574983.666666667,5927.66666666667
"648923DR1",6,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648923DR2",5,648923,17,103.716756,1.340475094,"Private flat/condo",610.573379,16487,3,7462.60638798,55587.9017013,120,711320,5927.66666666667
"648927CR5",2,648927,2585,103.7183525,1.341837508,"Private flat/condo",378.1409221,16380,7,7246.45823393,55587.9017013,97,714890,7370
"649412AR1",3,649412,717,103.7225795,1.34557135,"Private flat/condo",249.9001504,16113,12,6675.76600447,55587.9017013,97,1111264.33333333,11456.3333333333
"649412AR2",5,649412,717,103.7225795,1.34557135,"Private flat/condo",249.9001504,16113,12,6675.76600447,55587.9017013,120,1374760,11456.3333333333
"649412BR2",2,649412,717,103.7225795,1.34557135,"Private flat/condo",249.9001504,16113,12,6675.76600447,55587.9017013,97,1111264.33333333,11456.3333333333
"649412CR1",5,649412,717,103.7225795,1.34557135,"Private flat/condo",249.9001504,16113,12,6675.76600447,55587.9017013,120,1374760,11456.3333333333
"649412CR2",3,649412,717,103.7225795,1.34557135,"Private flat/condo",249.9001504,16113,12,6675.76600447,55587.9017013,97,1111264.33333333,11456.3333333333
"649820AR1",5,649820,499,103.7166898,1.341989801,"Private flat/condo",516.9563201,16557,3,7417.52126817,55587.9017013,120,1067040,8892
"650101AR5",5,650101,3221,103.7467857,1.346570149,"HDB 5-room",416.0170952,13762,37,4094.06416823,65015.8730159,117.53,1752881.59666667,14914.3333333333
"650111CR5",5,650111,3226,103.745995,1.348406407,"HDB 5-room",406.5737583,13940,39,4101.49956631,65015.8730159,117.53,1752881.59666667,14914.3333333333
"650112AO",2,650112,225,103.7452673,1.34831788,"HDB 4-room",488.0314106,14005,34,4181.00215241,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650112AR1",3,650112,225,103.7452673,1.34831788,"HDB 4-room",488.0314106,14005,34,4181.00215241,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650112BO",4,650112,225,103.7452673,1.34831788,"HDB 4-room",488.0314106,14005,34,4181.00215241,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650112CO",4,650112,225,103.7452673,1.34831788,"HDB 4-room",488.0314106,14005,34,4181.00215241,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650112DR1",8,650112,225,103.7452673,1.34831788,"HDB 4-room",488.0314106,14005,34,4181.00215241,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650113AO",3,650113,381,103.7451935,1.348846628,"HDB 4-room",489.9052306,14041,38,4169.33378136,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650113BR1",5,650113,381,103.7451935,1.348846628,"HDB 4-room",489.9052306,14041,38,4169.33378136,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650113CR8",4,650113,381,103.7451935,1.348846628,"HDB 4-room",489.9052306,14041,38,4169.33378136,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650113DR5",4,650113,381,103.7451935,1.348846628,"HDB 4-room",489.9052306,14041,38,4169.33378136,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650118AO",4,650118,368,103.7464983,1.350022823,"HDB 4-room",360.3223736,13982,40,3989.32494543,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650118BR1",3,650118,368,103.7464983,1.350022823,"HDB 4-room",360.3223736,13982,40,3989.32494543,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650118CO",5,650118,368,103.7464983,1.350022823,"HDB 4-room",360.3223736,13982,40,3989.32494543,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650118DO",7,650118,368,103.7464983,1.350022823,"HDB 4-room",360.3223736,13982,40,3989.32494543,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650130AO",1,650130,3225,103.7460907,1.351098725,"HDB 3-room",450.1860298,14082,38,3994.14671114,65015.8730159,68.04,1014771.24,14914.3333333333
"650134AR1",2,650134,2397,103.7444962,1.351589725,"HDB 4-room",632.3342861,14262,25,4147.81173153,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650134BR4",3,650134,2397,103.7444962,1.351589725,"HDB 4-room",632.3342861,14262,25,4147.81173153,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650134CO",2,650134,2397,103.7444962,1.351589725,"HDB 4-room",632.3342861,14262,25,4147.81173153,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650134DR2",2,650134,2397,103.7444962,1.351589725,"HDB 4-room",632.3342861,14262,25,4147.81173153,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650135AO",4,650135,931,103.7447949,1.35125535,"HDB 3-room",586.4485203,14215,27,4126.57502882,65015.8730159,68.04,1014771.24,14914.3333333333
"650135BO",3,650135,931,103.7447949,1.35125535,"HDB 3-room",586.4485203,14215,27,4126.57502882,65015.8730159,68.04,1014771.24,14914.3333333333
"650135CR1",4,650135,931,103.7447949,1.35125535,"HDB 3-room",586.4485203,14215,27,4126.57502882,65015.8730159,68.04,1014771.24,14914.3333333333
"650135DR1",3,650135,931,103.7447949,1.35125535,"HDB 3-room",586.4485203,14215,27,4126.57502882,65015.8730159,68.04,1014771.24,14914.3333333333
"650136AR8",2,650136,3189,103.7448565,1.350895406,"HDB 3-room",564.7049627,14189,30,4131.83909896,65015.8730159,68.04,1014771.24,14914.3333333333
"650143AR1",3,650143,1012,103.7439008,1.350376563,"HDB 4-room",649.8039275,14251,27,4250.60326738,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650143BR1",6,650143,1012,103.7439008,1.350376563,"HDB 4-room",649.8039275,14251,27,4250.60326738,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650143CO",6,650143,1012,103.7439008,1.350376563,"HDB 4-room",649.8039275,14251,27,4250.60326738,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650143DR1",3,650143,1012,103.7439008,1.350376563,"HDB 4-room",649.8039275,14251,27,4250.60326738,65015.8730159,94.93,1415817.66333333,14914.3333333333
"650148AR1",4,650148,1834,103.7438584,1.349283611,"HDB 3-room",638.4213475,14194,28,4293.62853185,65015.8730159,68.04,1014771.24,14914.3333333333
"650148BR6",3,650148,1834,103.7438584,1.349283611,"HDB 3-room",638.4213475,14194,28,4293.62853185,65015.8730159,68.04,1014771.24,14914.3333333333
"650148CO",4,650148,1834,103.7438584,1.349283611,"HDB 3-room",638.4213475,14194,28,4293.62853185,65015.8730159,68.04,1014771.24,14914.3333333333
"650148DR1",5,650148,1834,103.7438584,1.349283611,"HDB 3-room",638.4213475,14194,28,4293.62853185,65015.8730159,68.04,1014771.24,14914.3333333333
"650152BO",2,650152,2240,103.7442576,1.348303132,"HDB 3-room",599.3301824,14102,26,4287.49083151,65015.8730159,68.04,1014771.24,14914.3333333333
