"home_ID","Home_pcode","homex","homey","X","Y"
1643,460504,39025.78566,34897.24778,103.932391434,1.33187083126
1644,89950,28269.48782,28718.09142,103.835740026,1.2759907199
1645,543296,35392.433,42133.1769,103.89974554,1.39731105146
1646,520276,41053.94627,36618.84971,103.950616309,1.34743955046
1647,544988,34733.2,40308.22384,103.893821384,1.38080700066
1648,570449,27718.66718,37795.22265,103.830790618,1.3580810883
1649,400023,35661.42735,34060.73034,103.9021606,1.32430670528
1650,271011,23630.47126,32374.99703,103.794056259,1.30906218065
1651,466242,40782.91037,33730.68346,103.948179677,1.32132016827
1652,760284,28613.5732,46819.81665,103.838832129,1.43969626796
1653,539950,33566.57678,36967.2725,103.883337786,1.35059288558
1654,739865,19708.86073,44043.51236,103.758815475,1.41458717848
1655,120508,20037.95495,32661.1579,103.76177571,1.31164939869
1656,510160,42354.63441,38482.29517,103.962304664,1.36429125027
1657,680131,18834.06829,40383.86314,103.750955862,1.38149039284
1658,670104,20727.50874,40087.12736,103.767969898,1.37880735467
1659,120356,20934.32591,32916.60757,103.769829979,1.31395981263
1660,310106,29652.97077,35842.09583,103.848171505,1.34041765995
1661,540148,35999.69734,41414.85275,103.905202099,1.39081462924
1662,140088,24200.75866,31912.13636,103.799180622,1.30487630814
1663,128798,19926.7488,33196.54965,103.760776329,1.31649125982
1664,650283,19546.65905,36598.18464,103.75736009,1.3472543119
1665,150093,26564.36006,29927.21078,103.820418774,1.28692553965
1666,613339,15582.03693,35636.17816,103.721735944,1.33855290364
1667,160122,27507.74661,29529.83598,103.82889549,1.28333185043
1668,643667,13418.73921,35923.04821,103.702297348,1.34114628006
1669,640421,16182.3443,36924.94944,103.727129546,1.35020831419
1670,600411,18359.61877,33475.94508,103.746694795,1.31901755813
1671,161055,27547.64251,30258.45372,103.82925396,1.2899212141
1672,669014,19821.45517,38065.22481,103.759828902,1.36052176627
1673,120731,20157.78366,31833.24724,103.762852638,1.304162103
1674,120205,20111.24536,33703.07531,103.762433993,1.32107214338
1675,640478,15828.89425,36608.20755,103.723953708,1.3473436767
1676,670185,20097.20059,40148.24932,103.762306102,1.37935995612
1677,120352,21104.6993,32951.19628,103.771360861,1.31427265922
1678,751469,25801.46234,47897.72314,103.8135625,1.44944438287
1679,650233,19322.26766,36757.54624,103.75534375,1.34869545611
1680,550217,32315.0965,37746.05404,103.872092559,1.35763611364
1681,600040,17840.45444,33733.42171,103.742029755,1.32134591496
1682,150052,25751.26222,30122.52911,103.813112748,1.28869188219
1683,650337,18660.11296,38392.80085,103.749393372,1.36348390136
1684,89379,28445.70036,28762.12571,103.837323361,1.27638894862
1685,127845,19400.52653,32863.69908,103.756048051,1.31348093657
1686,128154,20197.72108,32330.42884,103.763211369,1.30865844486
1687,760663,28749.96191,44630.81803,103.840057656,1.41989975319
1688,610324,15772.20017,35395.8554,103.723444767,1.33637959151
1689,680249,18230.24566,40177.49194,103.745530139,1.37962385226
1690,510573,40529.58211,39551.82593,103.945905811,1.3739645141
1691,380053,33203.21269,33344.59971,103.880072112,1.31783079335
1692,238363,28081.58678,30800.88138,103.834051672,1.29482674242
1693,329601,29884.87958,34347.67506,103.850255251,1.32690263516
1694,669556,20440.14817,38378.6575,103.765388189,1.36335650175
1695,530951,33002.40457,39746.80877,103.878268809,1.3757301122
1696,120367,21137.17709,32804.9728,103.771652722,1.31295027372
1697,640866,12658.51615,36964.07217,103.695465779,1.3505605258
1698,640415,15940.3722,37214.3156,103.724955162,1.35282513752
1699,600110,17227.06301,35687.29579,103.736517429,1.33901582475
1700,670618,19982.48672,40802.19374,103.761275136,1.3852739594
1701,270027,22636.07047,32302.84636,103.785121104,1.3084095188
1702,760321,28893.59566,45641.101,103.841348366,1.42903638308
1703,680515,18012.21217,41344.87653,103.743570551,1.39018117364
1704,560205,29142.4695,38775.636,103.843584459,1.36694757638
1705,270003,22865.7781,32701.03485,103.78718507,1.31201063294
1706,640537,14995.80556,36956.88298,103.716467753,1.35049661695
1707,520104,40609.89406,36593.68518,103.946626222,1.34721216185
1708,600331,16549.34312,36994.74184,103.73042723,1.35083963352
1709,321108,30919.21885,33748.1269,103.859549297,1.3214804527
1710,640420,16187.24926,36964.88932,103.727173604,1.35056951757
1711,596641,20815.12623,35704.22574,103.768758258,1.33917000107
1712,760657,28669.57596,44886.88441,103.839335323,1.42221552706
1713,730516,23295.34045,46257.92165,103.791042744,1.4346143066
1714,670449,21203.17631,40651.95006,103.772243989,1.38391552026
1715,689865,18512.7712,40623.10925,103.748068693,1.38365394408
1716,127251,19628.81032,32870.33564,103.758099291,1.31354101821
1717,678949,20428.31496,39397.32349,103.7652816,1.37256894375
1718,650331,18465.30222,38408.21355,103.747642863,1.3636232261
1719,588912,22100.80678,35878.61757,103.780310817,1.34074741708
1720,600023,17530.00445,33900.62563,103.739240145,1.3228579413
1721,320007,30864.45559,33993.5984,103.859057243,1.3237004151
1722,670213,21560.1465,39603.51072,103.775451863,1.37443389586
1723,670108,20644.98381,39953.64846,103.767228384,1.37760019946
1724,151021,26260.09863,29876.02344,103.817684865,1.28646260393
1725,670526,20420.9355,40824.38955,103.765214923,1.38547480747
1726,670622,19988.13551,40866.61935,103.761325877,1.38585660262
1727,730823,23123.93885,46955.7024,103.789502417,1.4409247518
1728,257561,25328.33785,33215.98457,103.809312334,1.31666796827
1729,650348,18796.32481,38243.66096,103.750617373,1.36213517742
1730,680252,18173.38486,40001.85915,103.745019261,1.37803547502
1731,120321,20544.73495,33202.49207,103.766329243,1.31654515732
1732,120307,20630.66769,33740.37288,103.767101264,1.32140957879
1733,120350,20975.13657,33099.57633,103.770196642,1.31561452585
1734,120344,20851.79771,33373.78207,103.769088317,1.31809431567
1735,651290,19571.64736,36304.14559,103.757584707,1.34459513659
1736,658782,19918.98676,35845.0192,103.760705884,1.34044305935
1737,650542,18858.03669,37329.66235,103.751172175,1.35386932723
1738,587977,21153.76973,36643.84495,103.771800955,1.34766765734
1739,760635,28629.90217,44557.37525,103.838978811,1.41923556611
1740,141023,24311.62856,30711.28588,103.800176981,1.29401625426
1741,530697,34027.42956,39726.0743,103.887479395,1.37554240472
1742,460201,38562.8617,34257.62784,103.928231586,1.32608650769
1743,640635,12984.56281,36105.09137,103.698395933,1.34279239586
1744,430005,35042.2899,32765.51165,103.896597026,1.31259336142
1745,559295,31577.29409,38640.752,103.865463027,1.36572753954
1746,541315,34198.52784,41539.43029,103.889017219,1.39194170337
1747,730794,24675.33607,47143.43473,103.803443209,1.44262276164
1748,594001,21531.57222,33304.54718,103.775196452,1.31746833114
1749,579490,27429.85543,39768.63423,103.828195416,1.37592791407
1750,439829,33983.9951,31280.88403,103.887087443,1.29916714223
1751,460161,40515.67767,33539.24279,103.945778377,1.31958896041
1752,596661,20841.18267,35579.72977,103.76899242,1.3380441106
1753,330055,31925.35481,34035.61051,103.868589994,1.32408023974
1754,470605,36922.6166,34713.15657,103.913493243,1.33020666864
1755,520410,40570.73171,37872.99036,103.94627486,1.35878173646
1756,510634,39945.7227,39950.65326,103.940659585,1.37757160245
1757,730362,22649.85182,46160.24547,103.785242435,1.43373084364
1758,469975,39850.01609,32771.68075,103.939796779,1.31264767728
1759,730778,24250.30042,47654.49852,103.799623779,1.44724458254
1760,739870,19676.70632,44078.83957,103.758526529,1.4149066554
1761,520255,41165.29253,36056.13448,103.951616577,1.34235051606
1762,510576,40629.57122,39433.96552,103.946804233,1.37289858601
1763,510478,41984.01576,39610.21766,103.958974942,1.37449193112
1764,730513,23118.84299,46167.52777,103.789456762,1.43379678727
1765,560644,28848.12701,40124.57046,103.840939626,1.37914686735
1766,809651,29994.95733,41425.63411,103.851244832,1.39091316468
1767,738207,22329.21416,45636.29366,103.782361308,1.42899235225
1768,681690,18898.90846,42737.61506,103.751537765,1.40277687902
1769,822160,37201.43306,41900.4948,103.916000778,1.39520624131
1770,540136,35982.84592,41176.08615,103.905050611,1.38865531609
1771,161126,27574.72609,29476.99044,103.829497327,1.28285393488
1772,650175,17793.63217,36409.85897,103.741608137,1.34555061817
1773,308500,29043.30823,34020.58303,103.842693262,1.32394457103
1774,560234,28369.7039,38801.96133,103.836640625,1.36718567299
1775,760606,28333.9131,44793.22897,103.836319088,1.421368547
1776,120359,20936.95036,32865.52121,103.769853573,1.31349780651
1777,530455,34912.27517,39940.4719,103.89543042,1.37748114393
1778,520940,40030.62784,36810.58734,103.941421252,1.34917398231
1779,680130,18760.70551,40361.80804,103.75029665,1.38129091153
1780,640534,15066.8908,36787.43318,103.71710657,1.34896420721
1781,640555,15261.2986,37307.68404,103.718853223,1.35366924479
1782,670630,19813.81705,40961.91504,103.759759467,1.38671837354
1783,596413,21095.08335,36415.19434,103.771273674,1.34559981024
1784,598431,20826.16124,36157.35637,103.768857307,1.34326795365
1785,270006,23001.31002,32732.25491,103.788402886,1.31229299837
1786,600323,16388.96905,36726.02516,103.728986273,1.34840939764
1787,277975,24126.56285,32685.91811,103.798513842,1.31187410697
1788,730138,21762.698,46644.2335,103.777270414,1.43810767149
1789,688630,18921.46113,41517.60408,103.7517408,1.39174355636
1790,730368,22816.47277,46071.39011,103.786739698,1.43292729935
1791,521862,39483.56981,37461.78594,103.936505849,1.3550633959
1792,596231,20470.12915,37982.78808,103.765657688,1.35977640999
1793,357741,32097.34463,35746.40535,103.870135644,1.33955203635
1794,465577,40453.2235,34811.98169,103.945217712,1.33109916408
1795,509647,43047.89256,38262.03453,103.968533934,1.36229895305
1796,599831,21253.27866,35248.30273,103.772695415,1.33504689859
1797,588904,22067.03522,35851.27084,103.780007365,1.34050009643
1798,248904,27677.88482,30638.49704,103.830424237,1.29335819396
1799,567745,29576.3605,39735.07003,103.847483321,1.3756243348
1800,670179,20405.47286,40201.60632,103.765076141,1.37984257896
1801,510570,40596.91176,39419.79096,103.946510759,1.3727704106
1802,510182,42207.39066,38525.90833,103.960981603,1.36468574215
1803,730301,21344.83193,45933.25521,103.773515654,1.43167774895
1804,730123,21971.3669,46766.82846,103.779145478,1.43921642094
1805,520406,40514.94152,37768.01912,103.945773505,1.35783243933
1806,560572,30520.64256,39141.22366,103.855968329,1.37025373506
1807,182269,30244.67655,31407.80939,103.853488011,1.30031550496
1808,789474,27578.43246,40172.27919,103.829530482,1.3795783372
1809,418818,36127.07259,34714.19888,103.906344843,1.33021631816
1810,320109,30869.24589,33741.49179,103.859100263,1.32142045185
1811,510720,39483.77273,40391.67367,103.936508805,1.38156021119
1812,670434,21033.50946,40807.83696,103.770719368,1.38532526468
1813,510180,42126.51854,38458.90455,103.960254881,1.36407982405
1814,460022,39076.6395,33900.21329,103.932848023,1.32285399941
1815,600308,17010.5333,36602.57931,103.734571452,1.34729323338
1816,750420,26378.55616,48252.13172,103.818748249,1.45264956473
1817,509595,42732.55326,38197.22736,103.965700374,1.36171302
1818,678463,20784.35232,38098.11793,103.768481163,1.36081948937
1819,118875,22599.58944,29405.06705,103.784793803,1.28220302479
1820,560327,29520.9345,38786.45029,103.84698523,1.36704535992
1821,530467,35059.4207,39472.08457,103.896752518,1.37324518396
1822,680667,18674.39717,42668.78551,103.749520369,1.40215433815
1823,650205,18713.40837,36584.51816,103.749872827,1.34713047074
1824,510583,40662.8657,39749.88666,103.947103542,1.37575564389
1825,540295,35278.79082,42165.33469,103.898724382,1.39760190359
1826,574254,28365.3497,36078.75353,103.836601466,1.34255795121
1827,599560,21308.3295,33946.54373,103.773190363,1.32327426989
1828,560608,28402.7892,40076.6981,103.836937936,1.37871393634
1829,431003,33634.46112,31691.62616,103.883946799,1.30288181327
1830,140085,24216.31856,31824.33405,103.799320446,1.30408225703
1831,640953,12147.93462,36055.76691,103.690878372,1.34234589514
1832,460101,39642.4609,35185.54085,103.93793271,1.33447781686
1833,760362,29288.20615,45583.29757,103.844894305,1.42851361457
1834,650148,18044.07676,36822.6254,103.743858396,1.34928361056
1835,541319,34312.32169,41392.86251,103.890039714,1.39061617309
1836,759153,27002.32834,45164.07543,103.824353589,1.42472233275
1837,730808,22856.82801,47119.71023,103.787102137,1.4424079309
1838,599313,20638.23021,35080.37356,103.767168895,1.33352806431
1839,610326,15675.11367,35315.34141,103.722572422,1.33565141348
1840,590010,21304.66562,35523.58886,103.773157096,1.33753649876
1841,400846,35610.6907,33315.90578,103.901704521,1.31757079277
1842,760707,27376.66012,45629.33196,103.827717291,1.4289299553
1843,680414,17865.0249,40459.4926,103.742248267,1.38217403789
1844,540103,35555.6314,40490.43245,103.901211584,1.38245462815
1845,732624,24286.05172,46275.47438,103.799945222,1.43477319525
1846,648701,13031.68077,37084.09075,103.69881883,1.3516461172
1847,760714,27370.05392,45418.67079,103.827657933,1.42702481172
1848,530524,34387.13601,39563.60635,103.890711581,1.3740730274
1849,730518,23365.74566,46232.35906,103.791675405,1.43438313953
1850,530419,34845.60285,39790.91849,103.894831286,1.37612865279
1851,510646,39668.5479,40007.54245,103.938168993,1.37808619864
1852,520449,41102.64567,37678.76852,103.951054364,1.35702503744
1853,424038,36383.07919,32544.09544,103.908644613,1.31059061718
1854,760790,28053.1557,44642.03885,103.83379623,1.42000124003
1855,640839,12342.89351,36181.27026,103.692630125,1.34348100149
1856,640485,16194.92516,36719.80161,103.727242673,1.34835303833
1857,461063,39866.05406,34002.41407,103.939941361,1.32377796905
1858,460051,37883.77415,34559.39933,103.922129721,1.32881584677
1859,437962,35034.61827,31289.32492,103.896527759,1.29924325877
1860,437434,31685.10702,30927.83294,103.86643087,1.29597463018
1861,437920,34668.53648,30945.49331,103.893238279,1.296133849
1862,370057,33939.54499,34105.78847,103.886688581,1.32471457862
1863,597936,21360.60924,36198.58675,103.773659634,1.34364094911
1864,640408,15674.08162,37433.45326,103.722562285,1.35480682806
1865,600229,17394.45809,35999.22577,103.738021461,1.34183686416
1866,760397,29556.57771,45513.5252,103.847305868,1.42788260503
1867,560557,30717.17715,39293.42337,103.857734345,1.3716301573
1868,670410,20655.12676,40494.8612,103.767319391,1.38249473305
1869,688655,18996.48596,41635.5154,103.75241492,1.39280992632
1870,600339,16671.44771,36849.83635,103.73152447,1.34952920839
1871,678870,20314.21871,39323.28761,103.764256384,1.37189936062
1872,530572,34015.0298,40041.51838,103.887368038,1.37839516942
1873,530667,33649.79972,39526.72651,103.88408608,1.37373965033
1874,806110,30906.50163,41282.30804,103.859435756,1.38961689839
1875,760245,28960.77966,46234.64015,103.841952096,1.43440413408
1876,730802,22763.39526,46943.24912,103.786262585,1.44081206385
1877,751506,26958.0144,48164.46429,103.823955277,1.45185676016
1878,556121,31338.96365,36995.16792,103.863321281,1.35084549327
1879,309836,29688.58286,33916.8424,103.848491395,1.32300634865
1880,470619,37393.19657,35071.59518,103.917721773,1.33344811503
1881,680461,17008.33557,40020.61071,103.734550445,1.37820464346
1882,640443,15433.01811,37101.71646,103.720396316,1.35180662374
1883,680791,18716.36001,41920.33985,103.749897679,1.39538568533
1884,670404,20680.90855,40289.61236,103.767551111,1.38063854372
1885,510632,39856.25792,40068.91521,103.939855727,1.37864115565
1886,100048,25466.5401,28315.16439,103.810554547,1.27234668886
1887,160005,27363.72186,30515.05319,103.827601351,1.29224180633
1888,140169,24638.27541,30315.25386,103.803112085,1.29043471724
1889,150016,26201.99926,29839.50509,103.817162821,1.28613234153
1890,643648,12924.81805,35670.22035,103.697859308,1.3388595579
1891,479237,39282.51888,35508.75025,103.93469855,1.33740093972
1892,400019,35777.57605,34058.32736,103.903204257,1.32428494421
1893,440018,37012.56687,31728.02735,103.914300625,1.30321021485
1894,575771,28223.17447,40066.59892,103.835323966,1.37862260488
1895,510769,39332.78407,39677.66395,103.935151787,1.3751030319
1896,288966,25180.15737,35032.27229,103.80798069,1.33309381696
1897,449288,38939.12906,32350.42984,103.931611872,1.30883837546
1898,118999,23339.72224,29863.90992,103.791444113,1.28635275581
1899,680569,18334.61287,41991.68975,103.746467356,1.39603082252
1900,640548,14933.15731,37276.7781,103.715904681,1.35338960118
1901,269451,25183.35636,33803.56117,103.808009548,1.32198178991
1902,141089,24170.6027,31503.756,103.798909707,1.30118305695
1903,510569,40892.90001,39074.14197,103.949170269,1.36964436288
1904,160139,27272.8966,29059.52557,103.826785281,1.27907852345
1905,440032,36735.12036,31726.51186,103.911807642,1.30319658871
1906,760704,27506.287,45662.6765,103.828882108,1.42923151383
1907,460407,39169.54956,34520.47344,103.933683094,1.32846337024
1908,470705,37535.2503,35422.90377,103.918998315,1.33662517743
1909,730715,24243.18672,47055.00239,103.799559936,1.44182295711
1910,370024,34032.46522,34711.07241,103.887523638,1.33018853163
1911,150117,26007.18214,29565.36983,103.815412329,1.28365314678
1912,81004,29048.6458,28709.13183,103.842741045,1.27590967633
1913,390045,33699.95946,32319.88387,103.884535447,1.30856354036
1914,320020,30960.16877,34332.06174,103.85991731,1.32676134834
1915,436896,33503.0994,31008.78281,103.882766334,1.29670644424
1916,760247,28974.2211,46300.11401,103.842072883,1.43499625549
1917,200641,30429.20734,32274.76614,103.85514617,1.30815594196
1918,598648,20978.01823,36239.1032,103.770221814,1.34400727834
1919,163126,27554.77389,29412.04352,103.82931805,1.28226657744
1920,640475,15955.63701,36691.17975,103.725092535,1.34809409762
1921,461055,40107.42522,34147.79247,103.942110263,1.3250926227
1922,823268,35179.0945,42810.002,103.89782869,1.40343206421
1923,760647,28440.04709,44924.32049,103.837272799,1.42255408992
1924,470712,37939.81496,35341.55034,103.922633533,1.33588931645
1925,430008,34984.45641,32884.83709,103.896077391,1.31367251111
1926,160095,27948.59044,30098.60665,103.832856643,1.28847561658
1927,540109,35381.95555,40567.95323,103.899650997,1.38315574223
1928,524450,41305.12592,37690.97784,103.952873784,1.35713536415
1929,510121,41486.5806,38767.2505,103.954504756,1.36686868681
1930,680229,18323.52205,40291.42826,103.746368258,1.38065428134
1931,400414,35223.33016,33377.2118,103.898223904,1.31812531608
1932,550108,32195.14512,39102.28759,103.871014908,1.36990142061
1933,760288,28479.07154,46845.53266,103.837623502,1.43992883685
1934,268720,23795.84462,32934.41329,103.795542142,1.3141213658
1935,560323,29601.27387,38882.17751,103.84770714,1.36791107846
1936,680008,19247.13995,40292.11973,103.754667643,1.38066082564
1937,641654,12985.78056,35368.86698,103.69840724,1.33613426292
1938,150056,25856.8825,30036.47357,103.814061795,1.28791363355
1939,152063,26012.03957,30160.69068,103.815455937,1.28903701964
1940,680208,18524.49734,40382.49306,103.748174139,1.38147790365
1941,370066,34049.67922,34312.44876,103.887678236,1.32658351868
1942,750333,26119.08051,47626.97179,103.816416638,1.44699582938
1943,550308,31633.57626,37363.44793,103.865968606,1.35417605177
1944,750318,26517.5972,47538.08371,103.819997713,1.44619198191
1945,824201,35781.96145,42379.28091,103.903245831,1.39953662383
1946,460512,38667.74059,35062.39756,103.92917426,1.33336451325
1947,550219,32325.35478,37826.58294,103.872184748,1.35836438667
1948,560556,30705.3184,39337.14663,103.85762779,1.37202557589
1949,440052,37236.17251,32019.94017,103.916309909,1.30585010297
1950,424175,37083.32297,32284.07137,103.914936562,1.30823885525
1951,238257,28361.54048,30370.91233,103.836567172,1.29093825148
1952,670132,21030.09136,39586.41437,103.770688942,1.37427916174
1953,750324,26291.28642,47343.68099,103.817964097,1.4444338614
1954,530001,34642.88567,38464.75115,103.893009429,1.36413532212
1955,331039,31677.86891,33602.90229,103.866366149,1.32016701107
1956,518207,40240.32592,39449.7181,103.943306598,1.37304121091
1957,470761,39195.22265,35367.6888,103.933914092,1.33612526445
1958,730627,24405.65636,46140.31143,103.80102,1.4335508462
1959,530836,34410.89849,39104.64959,103.890925005,1.36992238339
1960,750307,26714.71042,47495.53619,103.821768973,1.44580720737
1961,150072,26099.36446,29981.4165,103.816240598,1.2874157324
1962,440053,37245.16742,31940.34339,103.916390709,1.30513025581
1963,521235,40792.30815,37512.12066,103.948265713,1.35551807154
1964,510211,42208.06776,38795.4286,103.960987815,1.36712318088
1965,470615,37187.39232,34939.49435,103.915872466,1.33225350628
1966,530678,33667.6716,39204.85822,103.88424661,1.37082878624
1967,310068,30204.41375,35201.68341,103.853126502,1.33462596227
1968,640171,14029.02567,36533.06786,103.707780841,1.34666335702
1969,668293,19804.42302,39823.25374,103.759675372,1.37642073433
1970,557523,31811.00521,38979.26728,103.867563125,1.36878892118
1971,400011,35913.56326,33783.28071,103.904426104,1.32179748654
1972,655290,19570.37895,36164.41523,103.757573349,1.3433314656
1973,270007,22870.88486,32620.99882,103.78723097,1.31128681641
1974,357985,31911.65364,36509.48592,103.868467199,1.34645308938
1975,327981,31427.50117,34326.61781,103.864116545,1.32671206638
1976,557393,31331.43592,37594.82605,103.863253706,1.35626858807
1977,760451,29263.5062,44883.58672,103.844672322,1.42218568377
1978,600351,16587.77677,36332.27701,103.730772831,1.34484856144
1979,731683,24604.75582,46867.8931,103.80280901,1.44013085496
1980,507001,42975.38415,37663.8876,103.9678821,1.35688957708
1981,760306,28771.12211,45867.56902,103.840247833,1.4310844815
1982,680462,17076.9194,39944.77159,103.735166748,1.37751880824
1983,400009,35729.97171,33784.28034,103.902776438,1.32180657381
1984,579401,27440.54663,39479.12432,103.828291489,1.37330969016
1985,460077,40094.112,34545.94597,103.941990794,1.3286933808
1986,760803,27809.05646,44444.38644,103.831602781,1.41821374237
1987,640489,16194.56031,36811.68907,103.727239359,1.34918403427
1988,460553,38517.35055,34854.67411,103.92782285,1.33148599111
1989,540252,35506.45785,41731.88757,103.900770041,1.39368190801
1990,542272,34733.80246,40748.51135,103.893826898,1.38478880085
1991,680616,18139.2423,42385.60879,103.744711663,1.39959321458
1992,357993,31897.26409,36516.38539,103.868337901,1.3465154876
1993,329110,29812.76698,34402.61342,103.849607284,1.3273994826
1994,323104,30236.8448,33641.84015,103.8534178,1.32051929047
1995,357903,32053.03103,35399.3327,103.869737414,1.33641324105
1996,650336,18545.74417,38552.67477,103.748365642,1.36492970618
1997,650259,19799.48985,37048.97489,103.759631807,1.35133116546
1998,787067,28448.24124,40506.39148,103.837346363,1.38259992879
1999,460129,39652.9973,34420.20344,103.938027094,1.32755638401
2000,329022,31519.40527,34189.838,103.864942338,1.32547506789
2001,160116,27259.69794,29316.52669,103.82666668,1.28140275116
2002,460103,39598.9655,35075.87081,103.937541838,1.33348601824
2003,730016,21831.24736,47106.40049,103.777886295,1.44228735534
2004,530508,34076.32734,39295.61281,103.887918688,1.37164945656
2005,670412,20761.62933,40540.06519,103.768276385,1.38290356806
2006,520146,41644.64077,36308.52688,103.955923914,1.34463284456
2007,650183,17995.45385,36508.53902,103.743421594,1.3464431123
2008,380112,33761.83727,33630.43472,103.885091693,1.32041568325
2009,249005,26948.28255,30659.71741,103.823868449,1.29355008744
2010,530576,33924.35125,40036.0881,103.886553224,1.37834607839
2011,520942,39941.70405,36876.86448,103.940622244,1.34977340373
2012,670206,21411.00609,39525.85646,103.774111747,1.37373158581
2013,680159,19446.50411,40243.20361,103.756459091,1.38021850513
2014,520358,42217.6615,37346.74884,103.961073333,1.35402186565
2015,163019,27216.24253,29780.72221,103.826276205,1.28560077153
2016,560503,29738.58179,39717.64391,103.848940996,1.37546673006
2017,648779,13341.20505,37094.53774,103.70160009,1.35174074923
2018,549827,32701.78601,38496.15472,103.875567336,1.36441969639
2019,670543,20291.67142,40493.96572,103.764053475,1.38248654102
2020,312080,29843.79182,35275.78609,103.849886111,1.33529614471
2021,370021,33971.19016,34824.256,103.886973069,1.33121213558
2022,644668,13496.7619,35935.15399,103.70299842,1.34125579782
2023,458182,37494.03254,33179.24523,103.918627255,1.31633435922
2024,320086,30510.81861,33932.28872,103.855879621,1.3231459832
2025,507029,41695.1887,40004.40448,103.956379811,1.37805694345
2026,556664,32062.52961,38145.59287,103.869823134,1.36124943524
2027,210672,30151.44242,32344.96743,103.852650324,1.30879083822
2028,521101,40461.4487,36614.30567,103.945292359,1.34739870792
2029,530950,33049.38871,39713.29473,103.87869099,1.37542701527
2030,560710,29654.59349,39228.84836,103.848186273,1.37104624279
2031,98656,25906.11519,27703.21649,103.814504325,1.26681247847
2032,190004,31550.93709,31894.34656,103.865225405,1.30471545335
2033,560639,29016.35825,40211.37356,103.842451311,1.37993187817
2034,530445,34785.21711,40122.02635,103.894288753,1.37912308614
2035,650231,19227.30446,36803.09036,103.754490434,1.34910731288
2036,520217,41193.84447,37363.52372,103.951873705,1.35417404159
2037,460023,39066.75746,33951.21448,103.932759247,1.32331523902
2038,459247,38191.7807,32504.78205,103.924896647,1.31023453638
2039,650254,19634.33995,36880.06114,103.758147878,1.34980352514
2040,550425,32816.22656,36693.95393,103.876595373,1.34812122051
2041,521156,40439.11496,37083.84334,103.945091871,1.35164504078
2042,678804,20721.87451,37903.80281,103.767919805,1.35906215857
2043,570281,29258.73215,37706.32613,103.844629114,1.35727711464
2044,210037,29785.00797,33230.83041,103.849357786,1.31680229342
2045,370091,33945.35817,33880.94563,103.886740772,1.32268117926
2046,460046,40169.81562,33864.19278,103.942670761,1.32252782728
2047,560634,29107.56007,40393.0795,103.843270834,1.38157515832
2048,190005,31507.15249,31853.91383,103.864831975,1.30434979902
2049,81001,28744.28346,28873.3591,103.840006242,1.27739489882
2050,789014,28214.89667,41184.00298,103.835249592,1.38872800702
2051,598744,20334.91507,37706.19268,103.764442771,1.35727494698
2052,370014,33541.70249,34450.14841,103.883113815,1.32782892174
2053,560128,29138.39637,39205.64855,103.843547875,1.37083645644
2054,597773,21193.80955,36167.05036,103.772160845,1.34335570806
2055,798507,33083.92245,40896.55763,103.879001505,1.386128012
2056,787716,27512.46611,40207.07681,103.828937725,1.3798930334
2057,428642,35875.80925,32529.85651,103.904086545,1.31046197916
2058,821204,35744.46436,42295.1683,103.902908867,1.39877595026
2059,398075,34331.33562,32793.72286,103.890208759,1.31284864793
2060,544298,35523.27522,41968.29423,103.90092122,1.39581987911
2061,521485,41701.39821,37990.7649,103.956434679,1.35984634549
2062,247965,26074.31444,30494.1332,103.816015482,1.29205256041
2063,542318,34206.31056,41747.02982,103.889087197,1.39381915646
2064,530921,33651.36342,39820.76369,103.884100187,1.37639881611
2065,678459,20782.05452,38030.05841,103.768460532,1.36020398317
2066,530542,34502.53987,39881.9216,103.891748638,1.37695172991
2067,330062,31911.62664,33784.84977,103.868466607,1.32181245048
2068,543277,34730.86301,40482.1412,103.893800424,1.38237984665
2069,439959,35241.26851,31459.10779,103.898384642,1.30077866686
2070,754507,26847.48127,48097.28232,103.822962027,1.45124918649
2071,679668,20543.83681,39559.59763,103.766319605,1.37403652156
2072,560219,28815.84206,38668.4982,103.840649482,1.36597867116
2073,486069,42129.94558,36676.97166,103.960284836,1.34796469571
2074,730706,23923.41591,46828.93609,103.796686515,1.43977845118
2075,642662,13540.64276,35466.91085,103.703392938,1.33702120507
2076,449286,38808.93889,32313.74004,103.93044204,1.30850661218
2077,648359,12674.43745,37014.4209,103.695608816,1.35101586864
2078,370087,33819.03216,33941.44231,103.885605677,1.32322831393
2079,439826,34104.26133,31354.35544,103.888168103,1.29983156813
2080,461032,38203.34876,33994.39436,103.925001084,1.3237060428
2081,520861,39570.46962,37461.98138,103.937286699,1.3550651298
2082,308125,29534.6109,33521.3977,103.847107855,1.3194300948
2083,470773,39575.43299,35397.79627,103.937330508,1.33639740214
2084,423722,35930.4264,32204.4103,103.904577223,1.30751874669
2085,529947,41922.58486,36614.65006,103.958421547,1.34740117969
2086,540110,35436.36507,40624.13315,103.900139921,1.38366379916
2087,520915,39824.21636,36748.31399,103.939566494,1.34861088746
2088,579626,27541.46629,37808.19036,103.829198351,1.35819836144
2089,210009,30046.2954,32875.5213,103.851705563,1.31358898715
2090,438258,34803.62979,31313.68819,103.894452231,1.29946364286
2091,570025,28499.22045,37450.69403,103.837804398,1.35496529135
2092,670652,20256.77501,41017.06382,103.763739766,1.38721724009
2093,641662,13479.56657,35459.16597,103.702844138,1.33695113401
