H1_HHID,HP_ID,Home_pcode,H2_DwellingType,Work_pcode,H4_TotalPax,P1_Age,P5_Employ,num_workers,num_24_below,num_24_55,num_55_above,dis_to_subway,dis_to_center,nPOIs_network,nPOIs_euclidean,URA5region
440033DO,440033DO_1,440033,HDB 3-room,139651.0,3,15-19 yrs old,Full time student,1.0,1.0,1.0,0.0,2616,6729,1,18,1
440044AR6,440044AR6_3,440044,HDB 5-room,119074.0,5,50-54 yrs old,Employed Full-time,3.0,2.0,2.0,1.0,2337,6894,3,23,1
440044AR6,440044AR6_5,440044,HDB 5-room,138675.0,5,25-29 yrs old,Employed Full-time,3.0,2.0,2.0,1.0,2337,6894,3,23,1
440044AR6,440044AR6_1,440044,HDB 5-room,119077.0,5,20-24 yrs old,Full time student,3.0,2.0,2.0,1.0,2337,6894,3,23,1
440044AR6,440044AR6_4,440044,HDB 5-room,599491.0,5,20-24 yrs old,Full time student,3.0,2.0,2.0,1.0,2337,6894,3,23,1
460165BO,460165BO_3,460165,HDB 4-room,486477.0,4,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,1211,10933,3,4,3
460165AO,460165AO_1,460165,HDB 4-room,319394.0,5,45-49 yrs old,Self-employed,2.0,1.0,2.0,1.0,1211,10933,3,4,3
460165AO,460165AO_2,460165,HDB 4-room,508980.0,5,40-44 yrs old,Employed Full-time,2.0,1.0,2.0,1.0,1211,10933,3,4,3
460165DO,460165DO_2,460165,HDB 4-room,98633.0,4,45-49 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,1211,10933,3,4,3
460165AO,460165AO_3,460165,HDB 4-room,469300.0,5,6-9 yrs old,Full time student,2.0,1.0,2.0,1.0,1211,10933,3,4,3
460165CO,460165CO_3,460165,HDB 4-room,449035.0,6,15-19 yrs old,Full time student,2.0,4.0,2.0,0.0,1211,10933,3,4,3
460165CO,460165CO_4,460165,HDB 4-room,469300.0,6,10-14 yrs old,Full time student,2.0,4.0,2.0,0.0,1211,10933,3,4,3
460165CO,460165CO_5,460165,HDB 4-room,487012.0,6,10-14 yrs old,Full time student,2.0,4.0,2.0,0.0,1211,10933,3,4,3
460165DO,460165DO_3,460165,HDB 4-room,297822.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,1211,10933,3,4,3
460165DO,460165DO_4,460165,HDB 4-room,469300.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,1211,10933,3,4,3
460167BO,460167BO_2,460167,HDB 5-room,318994.0,5,45-49 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,1133,10792,2,7,3
460167AR1,460167AR1_3,460167,HDB 5-room,529426.0,5,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,3.0,1133,10792,2,7,3
460167AR1,460167AR1_4,460167,HDB 5-room,529426.0,5,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,3.0,1133,10792,2,7,3
460167AR1,460167AR1_5,460167,HDB 5-room,117606.0,5,60-64 yrs old,Employed Part-time,2.0,0.0,2.0,3.0,1133,10792,2,7,3
460167CO,460167CO_2,460167,HDB 5-room,469293.0,7,35-39 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,1133,10792,2,7,3
460167DO,460167DO_1,460167,HDB 5-room,160046.0,5,40-44 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,1133,10792,2,7,3
460167DO,460167DO_2,460167,HDB 5-room,408898.0,5,35-39 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,1133,10792,2,7,3
460167BO,460167BO_3,460167,HDB 5-room,569830.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,1133,10792,2,7,3
460167BO,460167BO_4,460167,HDB 5-room,436895.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,1133,10792,2,7,3
460167BO,460167BO_5,460167,HDB 5-room,469293.0,5,10-14 yrs old,Full time student,2.0,3.0,2.0,0.0,1133,10792,2,7,3
460167CO,460167CO_4,460167,HDB 5-room,469300.0,7,10-14 yrs old,Full time student,2.0,3.0,2.0,1.0,1133,10792,2,7,3
460167CO,460167CO_5,460167,HDB 5-room,469300.0,7,6-9 yrs old,Full time student,2.0,3.0,2.0,1.0,1133,10792,2,7,3
460167CO,460167CO_7,460167,HDB 5-room,469300.0,7,6-9 yrs old,Full time student,2.0,3.0,2.0,1.0,1133,10792,2,7,3
460167DO,460167DO_3,460167,HDB 5-room,545083.0,5,15-19 yrs old,Full time student,2.0,1.0,2.0,0.0,1133,10792,2,7,3
466724CR2,466724CR2_2,466724,Landed Property,529510.0,3,45-49 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,1450,10156,0,17,3
510211CR5,510211CR5_2,510211,HDB 5-room,239519.0,3,40-44 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,0,14943,0,12,3
510211CR9,510211CR9_1,510211,HDB 4-room,339339.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,0,14943,0,12,3
510211CR5,510211CR5_3,510211,HDB 5-room,518934.0,3,15-19 yrs old,Full time student,2.0,1.0,2.0,0.0,0,14943,0,12,3
510211CR9,510211CR9_3,510211,HDB 4-room,159461.0,3,15-19 yrs old,Full time student,1.0,1.0,2.0,0.0,0,14943,0,12,3
510413DR2,510413DR2_3,510413,HDB 5-room,529757.0,5,20-24 yrs old,Employed Part-time,1.0,2.0,0.0,2.0,1058,14856,0,20,3
510413AR2,510413AR2_1,510413,HDB 5-room,79903.0,4,45-49 yrs old,Self-employed,2.0,2.0,2.0,0.0,1058,14856,0,20,3
510413AR2,510413AR2_2,510413,HDB 5-room,328104.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,1058,14856,0,20,3
510413BR1,510413BR1_1,510413,HDB 5-room,268802.0,6,35-39 yrs old,Employed Full-time,6.0,0.0,6.0,0.0,1058,14856,0,20,3
510413BR1,510413BR1_2,510413,HDB 5-room,819827.0,6,35-39 yrs old,Employed Full-time,6.0,0.0,6.0,0.0,1058,14856,0,20,3
510413BR1,510413BR1_3,510413,HDB 5-room,819643.0,6,45-49 yrs old,Employed Full-time,6.0,0.0,6.0,0.0,1058,14856,0,20,3
510413BR1,510413BR1_4,510413,HDB 5-room,48583.0,6,30-34 yrs old,Employed Full-time,6.0,0.0,6.0,0.0,1058,14856,0,20,3
510413BR1,510413BR1_5,510413,HDB 5-room,268802.0,6,45-49 yrs old,Employed Full-time,6.0,0.0,6.0,0.0,1058,14856,0,20,3
510413BR1,510413BR1_6,510413,HDB 5-room,819643.0,6,30-34 yrs old,Employed Full-time,6.0,0.0,6.0,0.0,1058,14856,0,20,3
510413CR1,510413CR1_1,510413,HDB 5-room,509736.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1058,14856,0,20,3
510413CR1,510413CR1_2,510413,HDB 5-room,68811.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1058,14856,0,20,3
510413DR2,510413DR2_5,510413,HDB 5-room,599489.0,5,15-19 yrs old,Full time student,1.0,2.0,0.0,2.0,1058,14856,0,20,3
510413AR2,510413AR2_3,510413,HDB 5-room,139650.0,4,10-14 yrs old,Full time student,2.0,2.0,2.0,0.0,1058,14856,0,20,3
510413AR2,510413AR2_4,510413,HDB 5-room,139651.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,1058,14856,0,20,3
510738CR5,510738CR5_3,510738,HDB 5-room,534138.0,3,25-29 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,1981,13859,4,6,3
510738CR7,510738CR7_1,510738,HDB 4-room,408754.0,2,50-54 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1981,13859,4,6,3
510738CR7,510738CR7_2,510738,HDB 4-room,738204.0,2,50-54 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1981,13859,4,6,3
510769DR1,510769DR1_1,510769,HDB 5-room,819456.0,4,25-29 yrs old,Employed Full-time,3.0,0.0,3.0,1.0,2284,13418,0,10,3
510769DR1,510769DR1_2,510769,HDB 5-room,508943.0,4,25-29 yrs old,Employed Full-time,3.0,0.0,3.0,1.0,2284,13418,0,10,3
510769BR1,510769BR1_1,510769,HDB 5-room,758048.0,5,45-49 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,2284,13418,0,10,3
510769BR1,510769BR1_2,510769,HDB 5-room,819456.0,5,40-44 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,2284,13418,0,10,3
510769CR1,510769CR1_1,510769,HDB 5-room,199591.0,5,45-49 yrs old,Self-employed,2.0,1.0,3.0,0.0,2284,13418,0,10,3
510769CR1,510769CR1_2,510769,HDB 5-room,819642.0,5,45-49 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,2284,13418,0,10,3
510769AR1,510769AR1_2,510769,HDB 5-room,519524.0,3,10-14 yrs old,Full time student,0.0,1.0,1.0,0.0,2284,13418,0,10,3
510769BR1,510769BR1_3,510769,HDB 5-room,529757.0,5,20-24 yrs old,Full time student,2.0,3.0,2.0,0.0,2284,13418,0,10,3
510769BR1,510769BR1_4,510769,HDB 5-room,518798.0,5,10-14 yrs old,Full time student,2.0,3.0,2.0,0.0,2284,13418,0,10,3
510769BR1,510769BR1_5,510769,HDB 5-room,148951.0,5,20-24 yrs old,Full time student,2.0,3.0,2.0,0.0,2284,13418,0,10,3
510769CR1,510769CR1_3,510769,HDB 5-room,518798.0,5,10-14 yrs old,Full time student,2.0,1.0,3.0,0.0,2284,13418,0,10,3
520272AR1,520272AR1_2,520272,HDB 3-room,159088.0,3,45-49 yrs old,Employed Full-time,2.0,1.0,1.0,1.0,1152,12818,5,7,3
520272BO,520272BO_1,520272,HDB 3-room,461058.0,6,40-44 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272BO,520272BO_3,520272,HDB 3-room,461058.0,6,60-64 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272CR5,520272CR5_1,520272,HDB 3-room,88539.0,6,45-49 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272CR5,520272CR5_2,520272,HDB 3-room,188973.0,6,40-44 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272DO,520272DO_1,520272,HDB 3-room,508487.0,5,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,1152,12818,5,7,3
520272AR1,520272AR1_3,520272,HDB 3-room,529757.0,3,15-19 yrs old,Full time student,2.0,1.0,1.0,1.0,1152,12818,5,7,3
520272BO,520272BO_4,520272,HDB 3-room,529427.0,6,15-19 yrs old,Full time student,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272BO,520272BO_5,520272,HDB 3-room,436895.0,6,10-14 yrs old,Full time student,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272BO,520272BO_6,520272,HDB 3-room,529393.0,6,10-14 yrs old,Full time student,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272CR5,520272CR5_3,520272,HDB 3-room,529400.0,6,10-14 yrs old,Full time student,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272CR5,520272CR5_4,520272,HDB 3-room,449035.0,6,15-19 yrs old,Full time student,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272CR5,520272CR5_5,520272,HDB 3-room,529366.0,6,10-14 yrs old,Full time student,2.0,3.0,2.0,1.0,1152,12818,5,7,3
520272DO,520272DO_3,520272,HDB 3-room,479229.0,5,10-14 yrs old,Full time student,2.0,2.0,2.0,1.0,1152,12818,5,7,3
520272DO,520272DO_4,520272,HDB 3-room,529392.0,5,10-14 yrs old,Full time student,2.0,2.0,2.0,1.0,1152,12818,5,7,3
520283DR1,520283DR1_1,520283,HDB 3-room,228231.0,3,40-44 yrs old,Employed Full-time,2.0,0.0,2.0,1.0,1178,13026,0,11,3
520283AR1,520283AR1_4,520283,HDB 4-room,609930.0,4,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,1178,13026,0,11,3
520283AR2,520283AR2_1,520283,HDB 3-room,508770.0,3,35-39 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,1178,13026,0,11,3
520283BO,520283BO_1,520283,HDB 4-room,508915.0,5,60-64 yrs old,Employed Full-time,3.0,1.0,3.0,1.0,1178,13026,0,11,3
520283BO,520283BO_2,520283,HDB 4-room,738203.0,5,25-29 yrs old,Employed Full-time,3.0,1.0,3.0,1.0,1178,13026,0,11,3
520283BO,520283BO_4,520283,HDB 4-room,639937.0,5,25-29 yrs old,Employed Full-time,3.0,1.0,3.0,1.0,1178,13026,0,11,3
520283BR1,520283BR1_1,520283,HDB 3-room,539938.0,4,40-44 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,1178,13026,0,11,3
520283CO,520283CO_1,520283,HDB 3-room,408565.0,4,35-39 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,1178,13026,0,11,3
520283CR1,520283CR1_1,520283,HDB 4-room,729756.0,3,25-29 yrs old,Employed Full-time,3.0,1.0,2.0,0.0,1178,13026,0,11,3
520283CR1,520283CR1_2,520283,HDB 4-room,449269.0,3,20-24 yrs old,Employed Full-time,3.0,1.0,2.0,0.0,1178,13026,0,11,3
520283CR1,520283CR1_3,520283,HDB 4-room,688256.0,3,50-54 yrs old,Employed Full-time,3.0,1.0,2.0,0.0,1178,13026,0,11,3
520283DO,520283DO_3,520283,HDB 4-room,489977.0,3,40-44 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,1178,13026,0,11,3
520283BO,520283BO_5,520283,HDB 4-room,688846.0,5,15-19 yrs old,Full time student,3.0,1.0,3.0,1.0,1178,13026,0,11,3
520283BR1,520283BR1_3,520283,HDB 3-room,529366.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,1178,13026,0,11,3
520283BR1,520283BR1_4,520283,HDB 3-room,529426.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,1178,13026,0,11,3
520283CO,520283CO_3,520283,HDB 3-room,529366.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,1178,13026,0,11,3
520283CO,520283CO_4,520283,HDB 3-room,529366.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,1178,13026,0,11,3
520462AR1,520462AR1_1,520462,HDB 3-room,819658.0,4,35-39 yrs old,Employed Full-time,1.0,0.0,3.0,0.0,414,13864,9,13,3
520462BR1,520462BR1_2,520462,HDB 3-room,179103.0,4,20-24 yrs old,Employed Part-time,1.0,1.0,3.0,0.0,414,13864,9,13,3
520462BR1,520462BR1_3,520462,HDB 3-room,486132.0,4,50-54 yrs old,Employed Full-time,1.0,1.0,3.0,0.0,414,13864,9,13,3
520462CR1,520462CR1_1,520462,HDB 3-room,79903.0,2,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,414,13864,9,13,3
520462CR1,520462CR1_2,520462,HDB 3-room,408566.0,2,40-44 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,414,13864,9,13,3
520462DR1,520462DR1_1,520462,HDB 3-room,529895.0,6,40-44 yrs old,Employed Full-time,4.0,2.0,4.0,0.0,414,13864,9,13,3
520462DR1,520462DR1_2,520462,HDB 3-room,529895.0,6,35-39 yrs old,Employed Full-time,4.0,2.0,4.0,0.0,414,13864,9,13,3
520462DR1,520462DR1_5,520462,HDB 3-room,239732.0,6,25-29 yrs old,Employed Full-time,4.0,2.0,4.0,0.0,414,13864,9,13,3
520462DR1,520462DR1_6,520462,HDB 3-room,199589.0,6,25-29 yrs old,Employed Full-time,4.0,2.0,4.0,0.0,414,13864,9,13,3
520462BR1,520462BR1_1,520462,HDB 3-room,119077.0,4,25-29 yrs old,Full time student,1.0,1.0,3.0,0.0,414,13864,9,13,3
520462DR1,520462DR1_3,520462,HDB 3-room,529894.0,6,10-14 yrs old,Full time student,4.0,2.0,4.0,0.0,414,13864,9,13,3
520462DR1,520462DR1_4,520462,HDB 3-room,529366.0,6,10-14 yrs old,Full time student,4.0,2.0,4.0,0.0,414,13864,9,13,3
520469DR1,520469DR1_2,520469,HDB 4-room,415941.0,7,50-54 yrs old,Employed Full-time,3.0,1.0,1.0,4.0,603,13927,9,15,3
520469DR1,520469DR1_4,520469,HDB 4-room,520462.0,7,55-59 yrs old,Employed Part-time,3.0,1.0,1.0,4.0,603,13927,9,15,3
520469DR1,520469DR1_6,520469,HDB 4-room,238801.0,7,65-69 yrs old,Employed Full-time,3.0,1.0,1.0,4.0,603,13927,9,15,3
520469AR1,520469AR1_1,520469,HDB 4-room,329560.0,3,50-54 yrs old,Employed Full-time,3.0,0.0,2.0,1.0,603,13927,9,15,3
520469AR1,520469AR1_2,520469,HDB 4-room,169074.0,3,25-29 yrs old,Self-employed,3.0,0.0,2.0,1.0,603,13927,9,15,3
520469AR1,520469AR1_3,520469,HDB 4-room,79903.0,3,60-64 yrs old,Employed Full-time,3.0,0.0,2.0,1.0,603,13927,9,15,3
520469BR1,520469BR1_1,520469,HDB 4-room,520476.0,8,45-49 yrs old,Self-employed,3.0,3.0,2.0,1.0,603,13927,9,15,3
520469BR1,520469BR1_2,520469,HDB 4-room,357874.0,8,25-29 yrs old,Employed Full-time,3.0,3.0,2.0,1.0,603,13927,9,15,3
520469BR1,520469BR1_3,520469,HDB 4-room,520476.0,8,55-59 yrs old,Self-employed,3.0,3.0,2.0,1.0,603,13927,9,15,3
520469CR2,520469CR2_1,520469,HDB 4-room,68912.0,5,40-44 yrs old,Employed Full-time,2.0,2.0,1.0,2.0,603,13927,9,15,3
520469CR2,520469CR2_5,520469,HDB 4-room,469679.0,5,55-59 yrs old,Employed Full-time,2.0,2.0,1.0,2.0,603,13927,9,15,3
520469DR1,520469DR1_5,520469,HDB 4-room,529565.0,7,6-9 yrs old,Full time student,3.0,1.0,1.0,4.0,603,13927,9,15,3
520469BR1,520469BR1_4,520469,HDB 4-room,529093.0,8,10-14 yrs old,Full time student,3.0,3.0,2.0,1.0,603,13927,9,15,3
520469BR1,520469BR1_6,520469,HDB 4-room,139651.0,8,20-24 yrs old,Full time student,3.0,3.0,2.0,1.0,603,13927,9,15,3
520469BR1,520469BR1_7,520469,HDB 4-room,529231.0,8,15-19 yrs old,Full time student,3.0,3.0,2.0,1.0,603,13927,9,15,3
520469CR2,520469CR2_2,520469,HDB 4-room,529176.0,5,6-9 yrs old,Full time student,2.0,2.0,1.0,2.0,603,13927,9,15,3
520469CR2,520469CR2_3,520469,HDB 4-room,529283.0,5,10-14 yrs old,Full time student,2.0,2.0,1.0,2.0,603,13927,9,15,3
520740AR8,520740AR8_1,520740,HDB 5-room,730900.0,10,40-44 yrs old,Employed Full-time,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR8,520740AR8_5,520740,HDB 5-room,469676.0,10,20-24 yrs old,Employed Full-time,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR8,520740AR8_3,520740,HDB 5-room,229469.0,10,20-24 yrs old,Full time student,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR8,520740AR8_4,520740,HDB 5-room,229469.0,10,20-24 yrs old,Full time student,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR8,520740AR8_6,520740,HDB 5-room,486047.0,10,15-19 yrs old,Full time student,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR8,520740AR8_7,520740,HDB 5-room,529894.0,10,15-19 yrs old,Full time student,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR8,520740AR8_8,520740,HDB 5-room,487012.0,10,10-14 yrs old,Full time student,3.0,6.0,2.0,1.0,1819,11993,0,4,3
520740AR6,520740AR6_4,520740,HDB 5-room,469278.0,4,15-19 yrs old,Full time student,1.0,1.0,2.0,0.0,1819,11993,0,4,3
520740AR7,520740AR7_3,520740,HDB 5-room,529757.0,4,15-19 yrs old,Full time student,0.0,2.0,1.0,0.0,1819,11993,0,4,3
520740AR7,520740AR7_4,520740,HDB 5-room,529067.0,4,10-14 yrs old,Full time student,0.0,2.0,1.0,0.0,1819,11993,0,4,3
520812BO,520812BO_1,520812,HDB 4-room,529540.0,3,55-59 yrs old,Employed Full-time,2.0,0.0,0.0,2.0,177,11499,4,14,3
520812CO,520812CO_4,520812,HDB 4-room,408827.0,10,25-29 yrs old,Employed Full-time,3.0,3.0,3.0,3.0,177,11499,4,14,3
520812CO,520812CO_5,520812,HDB 4-room,18982.0,10,35-39 yrs old,Employed Full-time,3.0,3.0,3.0,3.0,177,11499,4,14,3
520812CO,520812CO_6,520812,HDB 4-room,209420.0,10,35-39 yrs old,Employed Full-time,3.0,3.0,3.0,3.0,177,11499,4,14,3
520812DO,520812DO_1,520812,HDB 4-room,627705.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,177,11499,4,14,3
520812DO,520812DO_2,520812,HDB 4-room,520804.0,4,45-49 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,177,11499,4,14,3
520812AR1,520812AR1_2,520812,HDB 4-room,529757.0,4,15-19 yrs old,Full time student,0.0,2.0,0.0,0.0,177,11499,4,14,3
520812CO,520812CO_7,520812,HDB 4-room,528906.0,10,10-14 yrs old,Full time student,3.0,3.0,3.0,3.0,177,11499,4,14,3
520812CO,520812CO_8,520812,HDB 4-room,528906.0,10,6-9 yrs old,Full time student,3.0,3.0,3.0,3.0,177,11499,4,14,3
520812CO,520812CO_10,520812,HDB 4-room,528906.0,10,6-9 yrs old,Full time student,3.0,3.0,3.0,3.0,177,11499,4,14,3
520812DO,520812DO_3,520812,HDB 4-room,529757.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,177,11499,4,14,3
520812DO,520812DO_4,520812,HDB 4-room,528986.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,177,11499,4,14,3
521891BO,521891BO_3,521891,HDB 4-room,469680.0,4,30-34 yrs old,Self-employed,2.0,0.0,2.0,2.0,1037,11058,0,22,3
521891CR2,521891CR2_1,521891,HDB 4-room,658065.0,5,45-49 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,1037,11058,0,22,3
521891DO,521891DO_1,521891,HDB 4-room,408933.0,6,35-39 yrs old,Employed Full-time,3.0,2.0,3.0,1.0,1037,11058,0,22,3
521891DO,521891DO_2,521891,HDB 4-room,99891.0,6,40-44 yrs old,Employed Full-time,3.0,2.0,3.0,1.0,1037,11058,0,22,3
521891DO,521891DO_5,521891,HDB 4-room,99891.0,6,30-34 yrs old,Employed Full-time,3.0,2.0,3.0,1.0,1037,11058,0,22,3
521891AR8,521891AR8_3,521891,HDB 4-room,528986.0,3,15-19 yrs old,Full time student,1.0,1.0,1.0,1.0,1037,11058,0,22,3
521891CR2,521891CR2_2,521891,HDB 4-room,528933.0,5,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,1037,11058,0,22,3
521891CR2,521891CR2_3,521891,HDB 4-room,528933.0,5,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,1037,11058,0,22,3
521891DO,521891DO_3,521891,HDB 4-room,528906.0,6,10-14 yrs old,Full time student,3.0,2.0,3.0,1.0,1037,11058,0,22,3
521891DO,521891DO_4,521891,HDB 4-room,528906.0,6,6-9 yrs old,Full time student,3.0,2.0,3.0,1.0,1037,11058,0,22,3
530168CR1,530168CR1_1,530168,HDB 4-room,534655.0,4,50-54 yrs old,Employed Full-time,3.0,0.0,3.0,0.0,1431,8389,7,9,5
530168CR1,530168CR1_2,530168,HDB 4-room,509404.0,4,25-29 yrs old,Employed Full-time,3.0,0.0,3.0,0.0,1431,8389,7,9,5
530168AR1,530168AR1_1,530168,HDB 4-room,415934.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,1431,8389,7,9,5
530168BO,530168BO_1,530168,HDB 4-room,535266.0,7,45-49 yrs old,Self-employed,3.0,1.0,5.0,0.0,1431,8389,7,9,5
530168BO,530168BO_3,530168,HDB 4-room,535266.0,7,25-29 yrs old,Employed Full-time,3.0,1.0,5.0,0.0,1431,8389,7,9,5
530168BO,530168BO_5,530168,HDB 4-room,819642.0,7,25-29 yrs old,Employed Full-time,3.0,1.0,5.0,0.0,1431,8389,7,9,5
530168CO,530168CO_1,530168,HDB 4-room,554809.0,4,40-44 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,1431,8389,7,9,5
530168CR2,530168CR2_2,530168,HDB 4-room,339410.0,5,35-39 yrs old,Employed Full-time,1.0,0.0,2.0,2.0,1431,8389,7,9,5
530168CR5,530168CR5_2,530168,HDB 5-room,569554.0,4,60-64 yrs old,Employed Full-time,3.0,1.0,1.0,2.0,1431,8389,7,9,5
530168CR5,530168CR5_3,530168,HDB 5-room,117612.0,4,25-29 yrs old,Employed Full-time,3.0,1.0,1.0,2.0,1431,8389,7,9,5
530168CR5,530168CR5_4,530168,HDB 5-room,239732.0,4,20-24 yrs old,Employed Full-time,3.0,1.0,1.0,2.0,1431,8389,7,9,5
530168DO,530168DO_1,530168,HDB 5-room,387405.0,3,50-54 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,1431,8389,7,9,5
530168DO,530168DO_2,530168,HDB 5-room,409006.0,3,40-44 yrs old,Employed Part-time,1.0,1.0,2.0,0.0,1431,8389,7,9,5
530168AR1,530168AR1_3,530168,HDB 4-room,536741.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,1431,8389,7,9,5
530168BO,530168BO_6,530168,HDB 4-room,534256.0,7,10-14 yrs old,Full time student,3.0,1.0,5.0,0.0,1431,8389,7,9,5
530168CO,530168CO_2,530168,HDB 4-room,359337.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,1431,8389,7,9,5
530168CO,530168CO_3,530168,HDB 4-room,534793.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,1431,8389,7,9,5
530168DO,530168DO_3,530168,HDB 5-room,439012.0,3,15-19 yrs old,Full time student,1.0,1.0,2.0,0.0,1431,8389,7,9,5
530251AR1,530251AR1_3,530251,HDB 5-room,397692.0,5,25-29 yrs old,Employed Part-time,1.0,0.0,1.0,4.0,879,9264,3,9,5
530251AO,530251AO_1,530251,HDB 5-room,339944.0,6,50-54 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,879,9264,3,9,5
530251AO,530251AO_2,530251,HDB 5-room,658065.0,6,50-54 yrs old,Self-employed,2.0,3.0,2.0,1.0,879,9264,3,9,5
530251BR1,530251BR1_1,530251,HDB 5-room,555950.0,4,50-54 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,879,9264,3,9,5
530251CR1,530251CR1_3,530251,HDB 5-room,628209.0,5,50-54 yrs old,Employed Full-time,2.0,1.0,2.0,2.0,879,9264,3,9,5
530251CR1,530251CR1_4,530251,HDB 5-room,118647.0,5,50-54 yrs old,Employed Full-time,2.0,1.0,2.0,2.0,879,9264,3,9,5
530251DR1,530251DR1_2,530251,HDB 5-room,508769.0,4,60-64 yrs old,Employed Full-time,2.0,1.0,1.0,2.0,879,9264,3,9,5
530251DR1,530251DR1_3,530251,HDB 5-room,307983.0,4,25-29 yrs old,Employed Full-time,2.0,1.0,1.0,2.0,879,9264,3,9,5
530251AO,530251AO_3,530251,HDB 5-room,529757.0,6,15-19 yrs old,Full time student,2.0,3.0,2.0,1.0,879,9264,3,9,5
530251AO,530251AO_4,530251,HDB 5-room,569845.0,6,15-19 yrs old,Full time student,2.0,3.0,2.0,1.0,879,9264,3,9,5
530251AO,530251AO_5,530251,HDB 5-room,538884.0,6,10-14 yrs old,Full time student,2.0,3.0,2.0,1.0,879,9264,3,9,5
530251BR1,530251BR1_3,530251,HDB 5-room,534793.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,879,9264,3,9,5
530251BR1,530251BR1_4,530251,HDB 5-room,529757.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,879,9264,3,9,5
