HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis
680163BR1,680163,5895,103.7569246,1.380927115,HDB 5-room,282.5251407,15158,13,2065.52668659,60459.8765432,117.53,1318334.01,11217.0,680163BR1_2,Chinese,7,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Wholesale and Retail Trade,$3000-$3999,3500.0,650374.0,5895,3.5761999999999996
680163CR1,680163,5896,103.7569246,1.380927115,HDB 5-room,282.5251407,15158,13,2065.52668659,60459.8765432,117.53,1318334.01,11217.0,680163CR1_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",Refused,4500.0,179809.0,5896,17.796200000000002
680163DR1,680163,5897,103.7569246,1.380927115,HDB 5-room,282.5251407,15158,13,2065.52668659,60459.8765432,117.53,1318334.01,11217.0,680163DR1_1,Chinese,7,35-54 yrs,Singapore Citizen,Male,Self-employed,Associate professional & technician,Construction,Refused,4500.0,757729.0,5897,14.1112
680208AR1,680208,5898,103.7481741,1.381477904,HDB 5-room,331.5164945,15910,12,3024.09242986,60459.8765432,117.53,923041.443333333,7853.66666666667,680208AR1_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,159086.0,5898,18.2652
680208CR5,680208,5899,103.7481741,1.381477904,HDB 5-room,331.5164945,15910,12,3024.09242986,60459.8765432,117.53,923041.443333333,7853.66666666667,680208CR5_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,628437.0,5899,16.3235
680208DR2,680208,5900,103.7481741,1.381477904,HDB 5-room,331.5164945,15910,12,3024.09242986,60459.8765432,117.53,923041.443333333,7853.66666666667,680208DR2_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,768441.0,5900,18.523400000000002
680211AO,680211,5901,103.7479012,1.381921045,HDB 4-room,343.7848815,15965,23,3048.10531102,60459.8765432,94.93,745548.576666667,7853.66666666667,680211AO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$4000-$4999,4500.0,239732.0,5901,17.596
680211BO,680211,5902,103.7479012,1.381921045,HDB 4-room,343.7848815,15965,23,3048.10531102,60459.8765432,94.93,745548.576666667,7853.66666666667,680211BO_3,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$2000-$2499,2250.0,98269.0,5902,24.1278
680211DR2,680211,5903,103.7479012,1.381921045,HDB 4-room,343.7848815,15965,23,3048.10531102,60459.8765432,94.93,745548.576666667,7853.66666666667,680211DR2_3,Chinese,5,35-54 yrs,Singapore Citizen,Male,Self-employed,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,730768.0,5903,13.6601
680223AR8,680223,5904,103.7446941,1.381718489,HDB 4-room,172.8751626,16217,33,3405.01815363,60459.8765432,94.93,745548.576666667,7853.66666666667,680223AR8_2,Chinese,5,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,528759.0,5904,31.0485
680223DR5,680223,5905,103.7446941,1.381718489,HDB 4-room,172.8751626,16217,33,3405.01815363,60459.8765432,94.93,745548.576666667,7853.66666666667,680223DR5_1,Malay,6,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Information and Communications,Refused,4500.0,408942.0,5905,21.4864
680228AR5,680228,5906,103.746498,1.380945659,HDB 4-room,154.4327773,16009,26,3216.51112938,60459.8765432,94.93,745548.576666667,7853.66666666667,680228AR5_2,Malay,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$1500-$1999,1750.0,628437.0,5906,16.241
680228BR2,680228,5907,103.746498,1.380945659,HDB 4-room,154.4327773,16009,26,3216.51112938,60459.8765432,94.93,745548.576666667,7853.66666666667,680228BR2_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,Refused,4500.0,628772.0,5907,11.3913
680228CO,680228,5908,103.746498,1.380945659,HDB 4-room,154.4327773,16009,26,3216.51112938,60459.8765432,94.93,745548.576666667,7853.66666666667,680228CO_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$1500-$1999,1750.0,758263.0,5908,16.317700000000002
680228DR1,680228,5909,103.746498,1.380945659,HDB 5-room,154.4327773,16009,26,3216.51112938,60459.8765432,117.53,923041.443333333,7853.66666666667,680228DR1_1,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,$2500-$2999,2750.0,189652.0,5909,17.7557
680229AO,680229,5910,103.7463683,1.380654281,HDB 4-room,128.0157439,15999,23,3234.85604544,60459.8765432,94.93,745548.576666667,7853.66666666667,680229AO_1,Malay,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Manufacturing,$5000-$5999,5500.0,629065.0,5910,13.3407
680229BO,680229,5911,103.7463683,1.380654281,HDB 4-room,128.0157439,15999,23,3234.85604544,60459.8765432,94.93,745548.576666667,7853.66666666667,680229BO_1,Indian,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,638025.0,5911,18.654400000000003
680229CO,680229,5912,103.7463683,1.380654281,HDB 4-room,128.0157439,15999,23,3234.85604544,60459.8765432,94.93,745548.576666667,7853.66666666667,680229CO_1,Others,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Information and Communications,$5000-$5999,5500.0,199555.0,5912,18.5861
680229DO,680229,5913,103.7463683,1.380654281,HDB 4-room,128.0157439,15999,23,3234.85604544,60459.8765432,94.93,745548.576666667,7853.66666666667,680229DO_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,1750.0,709828.0,5913,10.3779
680231AR2,680231,5914,103.7461142,1.380083778,HDB 4-room,94.84690782,15979,16,3270.79134056,60459.8765432,94.93,745548.576666667,7853.66666666667,680231AR2_1,Others,2,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,768442.0,5914,18.564799999999998
680231BR5,680231,5915,103.7461142,1.380083778,HDB 4-room,94.84690782,15979,16,3270.79134056,60459.8765432,94.93,745548.576666667,7853.66666666667,680231BR5_1,Malay,7,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,738308.0,5915,15.4715
680231CR2,680231,5916,103.7461142,1.380083778,HDB 4-room,94.84690782,15979,16,3270.79134056,60459.8765432,94.93,745548.576666667,7853.66666666667,680231CR2_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,$2000-$2499,2250.0,739249.0,5916,11.6185
680231DO,680231,5917,103.7461142,1.380083778,HDB 4-room,94.84690782,15979,16,3270.79134056,60459.8765432,94.93,745548.576666667,7853.66666666667,680231DO_1,Malay,8,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,$2000-$2499,2250.0,486548.0,5917,30.224700000000002
680234BR2,680234,5918,103.7481361,1.38020674,HDB 4-room,202.7853769,15819,12,3045.84271314,60459.8765432,94.93,745548.576666667,7853.66666666667,680234BR2_4,Malay,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Financial Services (e.g. financial, insurance)",$5000-$5999,5500.0,569083.0,5918,19.4053
680249AO,680249,5919,103.7455301,1.379623852,HDB 5-room,76.73968854,15994,15,3341.63695755,60459.8765432,117.53,923041.443333333,7853.66666666667,680249AO_4,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,5500.0,698957.0,5919,6.3756
680249AR1,680249,5920,103.7455301,1.379623852,HDB 4-room,76.73968854,15994,15,3341.63695755,60459.8765432,94.93,745548.576666667,7853.66666666667,680249AR1_1,Indian,5,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,Transport and Storage,$4000-$4999,4500.0,628130.0,5920,13.4482
680249AR9,680249,5921,103.7455301,1.379623852,HDB 4-room,76.73968854,15994,15,3341.63695755,60459.8765432,94.93,745548.576666667,7853.66666666667,680249AR9_2,Malay,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Production craftsman & related worker,Manufacturing,$1-$1000,500.0,738340.0,5921,14.9764
680249BR2,680249,5922,103.7455301,1.379623852,HDB 4-room,76.73968854,15994,15,3341.63695755,60459.8765432,94.93,745548.576666667,7853.66666666667,680249BR2_1,Others,4,15-34 yrs,S Pass,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,208511.0,5922,18.406599999999997
680249CR3,680249,5923,103.7455301,1.379623852,HDB 5-room,76.73968854,15994,15,3341.63695755,60459.8765432,117.53,923041.443333333,7853.66666666667,680249CR3_1,Others,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,1750.0,347693.0,5923,18.5448
680249DR3,680249,5924,103.7455301,1.379623852,HDB 4-room,76.73968854,15994,15,3341.63695755,60459.8765432,94.93,745548.576666667,7853.66666666667,680249DR3_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$6000-$6999,6500.0,688236.0,5924,1.4895999999999998
680251AR8,680251,5925,103.7445377,1.378235903,HDB 5-room,239.8777835,15979,15,3472.21651485,60459.8765432,117.53,923041.443333333,7853.66666666667,680251AR8_4,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,Refused,4500.0,637394.0,5925,20.2882
680252AO,680252,5926,103.7450193,1.378035475,HDB 5-room,248.9900379,15924,16,3422.84756633,60459.8765432,117.53,923041.443333333,7853.66666666667,680252AO_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Wholesale and Retail Trade,$2500-$2999,2750.0,629146.0,5926,11.7015
680252BR2,680252,5927,103.7450193,1.378035475,HDB 5-room,248.9900379,15924,16,3422.84756633,60459.8765432,117.53,923041.443333333,7853.66666666667,680252BR2_2,Malay,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Plant & machine operator & assembler,Manufacturing,$1500-$1999,1750.0,129812.0,5927,10.3406
680252CO,680252,5928,103.7450193,1.378035475,HDB 5-room,248.9900379,15924,16,3422.84756633,60459.8765432,117.53,923041.443333333,7853.66666666667,680252CO_2,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,Manufacturing,$2000-$2499,2250.0,639231.0,5928,15.1526
680252DR1,680252,5929,103.7450193,1.378035475,HDB 5-room,248.9900379,15924,16,3422.84756633,60459.8765432,117.53,923041.443333333,7853.66666666667,680252DR1_4,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$5000-$5999,5500.0,554910.0,5929,24.330099999999998
680254AO,680254,5930,103.74398,1.37818529,HDB 5-room,272.458809,16023,10,3534.39991993,60459.8765432,117.53,923041.443333333,7853.66666666667,680254AO_1,Others,4,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,Construction,$4000-$4999,4500.0,638931.0,5930,15.4002
680254BR8,680254,5931,103.74398,1.37818529,HDB 5-room,272.458809,16023,10,3534.39991993,60459.8765432,117.53,923041.443333333,7853.66666666667,680254BR8_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,577197.0,5931,15.2479
680254CO,680254,5932,103.74398,1.37818529,HDB 4-room,272.458809,16023,10,3534.39991993,60459.8765432,94.93,745548.576666667,7853.66666666667,680254CO_1,Indian,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Transport and Storage,$4000-$4999,4500.0,117674.0,5932,15.4646
680254DR2,680254,5933,103.74398,1.37818529,HDB 5-room,272.458809,16023,10,3534.39991993,60459.8765432,117.53,923041.443333333,7853.66666666667,680254DR2_2,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$7000-$7999,7500.0,629412.0,5933,13.5684
680283AR8,680283,5934,103.7430777,1.379668821,HDB 4-room,254.2637519,16205,11,3611.80070986,60459.8765432,94.93,767762.196666667,8087.66666666667,680283AR8_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Transport and Storage,$2000-$2499,2250.0,128371.0,5934,12.608
680283BR8,680283,5935,103.7430777,1.379668821,HDB 4-room,254.2637519,16205,11,3611.80070986,60459.8765432,94.93,767762.196666667,8087.66666666667,680283BR8_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,737904.0,5935,12.241
680283CR8,680283,5936,103.7430777,1.379668821,HDB 4-room,254.2637519,16205,11,3611.80070986,60459.8765432,94.93,767762.196666667,8087.66666666667,680283CR8_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Accomodation and Food Services (e.g. hotels, restaurants etc",$4000-$4999,4500.0,110026.0,5936,14.2946
680283DR5,680283,5937,103.7430777,1.379668821,HDB 4-room,254.2637519,16205,11,3611.80070986,60459.8765432,94.93,767762.196666667,8087.66666666667,680283DR5_1,Chinese,3,55-74 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$4000-$4999,4500.0,609964.0,5937,8.4037
680284BR5,680284,5938,103.7421382,1.379714083,HDB 4-room,355.3217374,16288,13,3714.91168711,60459.8765432,94.93,767762.196666667,8087.66666666667,680284BR5_2,Chinese,2,15-34 yrs,Permanent Resident,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,628141.0,5938,13.996799999999999
680284CR4,680284,5939,103.7421382,1.379714083,HDB 4-room,355.3217374,16288,13,3714.91168711,60459.8765432,94.93,767762.196666667,8087.66666666667,680284CR4_1,Malay,8,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,619088.0,5939,10.8335
680284DR3,680284,5940,103.7421382,1.379714083,HDB 4-room,355.3217374,16288,13,3714.91168711,60459.8765432,94.93,767762.196666667,8087.66666666667,680284DR3_1,Indian,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,139651.0,5940,12.4775
680286AR5,680286,5941,103.7415379,1.379610964,HDB 4-room,423.0866353,16332,12,3782.61862172,60459.8765432,94.93,767762.196666667,8087.66666666667,680286AR5_3,Chinese,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,730166.0,5941,10.5441
680286BR8,680286,5942,103.7415379,1.379610964,HDB 4-room,423.0866353,16332,12,3782.61862172,60459.8765432,94.93,767762.196666667,8087.66666666667,680286BR8_1,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$4000-$4999,4500.0,68912.0,5942,21.816200000000002
680286CR1,680286,5943,103.7415379,1.379610964,HDB 4-room,423.0866353,16332,12,3782.61862172,60459.8765432,94.93,767762.196666667,8087.66666666667,680286CR1_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,637436.0,5943,20.5762
680286DR8,680286,5944,103.7415379,1.379610964,HDB 4-room,423.0866353,16332,12,3782.61862172,60459.8765432,94.93,767762.196666667,8087.66666666667,680286DR8_1,Indian,4,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$6000-$6999,6500.0,608839.0,5944,7.4371
680289AR7,680289,5945,103.7407683,1.379363962,HDB 4-room,512.3117426,16381,11,3871.00606171,60459.8765432,94.93,767762.196666667,8087.66666666667,680289AR7_2,Chinese,4,35-54 yrs,Permanent Resident,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$1001-$1499,1250.0,689812.0,5945,1.6220999999999999
680289BR4,680289,5946,103.7407683,1.379363962,HDB 4-room,512.3117426,16381,11,3871.00606171,60459.8765432,94.93,767762.196666667,8087.66666666667,680289BR4_1,Malay,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,38987.0,5946,20.2758
680289CR8,680289,5947,103.7407683,1.379363962,HDB 4-room,512.3117426,16381,11,3871.00606171,60459.8765432,94.93,767762.196666667,8087.66666666667,680289CR8_2,Indian,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,1750.0,680448.0,5947,0.6677000000000001
680289DR8,680289,5948,103.7407683,1.379363962,HDB 4-room,512.3117426,16381,11,3871.00606171,60459.8765432,94.93,767762.196666667,8087.66666666667,680289DR8_1,Indian,4,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,629414.0,5948,13.3613
680295AR4,680295,5949,103.740968,1.378166435,HDB 4-room,533.6143192,16280,12,3866.22892917,60459.8765432,94.93,767762.196666667,8087.66666666667,680295AR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Self-employed,Service & sales worker,Wholesale and Retail Trade,$4000-$4999,4500.0,408705.0,5949,22.1117
680295BR7,680295,5950,103.740968,1.378166435,HDB 4-room,533.6143192,16280,12,3866.22892917,60459.8765432,94.93,767762.196666667,8087.66666666667,680295BR7_2,Malay,7,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,2750.0,637650.0,5950,18.742
680295BR8,680295,5951,103.740968,1.378166435,HDB 4-room,533.6143192,16280,12,3866.22892917,60459.8765432,94.93,767762.196666667,8087.66666666667,680295BR8_1,Malay,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,730900.0,5951,12.323
680295CR5,680295,5952,103.740968,1.378166435,HDB 4-room,533.6143192,16280,12,3866.22892917,60459.8765432,94.93,767762.196666667,8087.66666666667,680295CR5_2,Indian,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,1750.0,119077.0,5952,12.696
680295CR8,680295,5953,103.740968,1.378166435,HDB 4-room,533.6143192,16280,12,3866.22892917,60459.8765432,94.93,767762.196666667,8087.66666666667,680295CR8_3,Malay,6,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$2000-$2499,2250.0,219428.0,5953,17.3921
680295DR1,680295,5954,103.740968,1.378166435,HDB 4-room,533.6143192,16280,12,3866.22892917,60459.8765432,94.93,767762.196666667,8087.66666666667,680295DR1_1,Indian,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Information and Communications,$4000-$4999,4500.0,79903.0,5954,21.3259
680296AR8,680296,5955,103.7407815,1.377415555,HDB 4-room,592.1534651,16243,12,3899.33025099,60459.8765432,94.93,767762.196666667,8087.66666666667,680296AR8_1,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,638858.0,5955,15.5479
680307AR5,680307,5956,103.7427077,1.385231553,HDB 4-room,180.2357455,16640,31,3574.98657663,60459.8765432,94.93,767762.196666667,8087.66666666667,680307AR5_1,Indian,2,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$8000 and above,9000.0,117438.0,5956,19.586
680307BR3,680307,5957,103.7427077,1.385231553,HDB 5-room,180.2357455,16640,31,3574.98657663,60459.8765432,117.53,950543.463333333,8087.66666666667,680307BR3_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,529510.0,5957,31.0152
680307CR8,680307,5958,103.7427077,1.385231553,HDB 5-room,180.2357455,16640,31,3574.98657663,60459.8765432,117.53,950543.463333333,8087.66666666667,680307CR8_1,Indian,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$4000-$4999,4500.0,628459.0,5958,11.1014
680307DR3,680307,5959,103.7427077,1.385231553,HDB 5-room,180.2357455,16640,31,3574.98657663,60459.8765432,117.53,950543.463333333,8087.66666666667,680307DR3_1,Malay,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$1500-$1999,1750.0,768578.0,5959,17.416900000000002
680341AR2,680341,5960,103.7460602,1.384288385,HDB 5-room,177.3150497,16293,31,3218.19528065,60459.8765432,117.53,923041.443333333,7853.66666666667,680341AR2_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$5000-$5999,5500.0,117512.0,5960,15.931899999999999
680341BR8,680341,5961,103.7460602,1.384288385,HDB 5-room,177.3150497,16293,31,3218.19528065,60459.8765432,117.53,923041.443333333,7853.66666666667,680341BR8_1,Indian,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,Refused,4500.0,299939.0,5961,14.7766
680341CR8,680341,5962,103.7460602,1.384288385,HDB 5-room,177.3150497,16293,31,3218.19528065,60459.8765432,117.53,923041.443333333,7853.66666666667,680341CR8_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,4500.0,169608.0,5962,21.3315
680341DR8,680341,5963,103.7460602,1.384288385,HDB 5-room,177.3150497,16293,31,3218.19528065,60459.8765432,117.53,923041.443333333,7853.66666666667,680341DR8_4,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$5000-$5999,5500.0,48583.0,5963,23.6245
680352AR1,680352,5964,103.7432825,1.382699773,HDB 5-room,266.0095794,16406,31,3547.15410619,60459.8765432,117.53,950543.463333333,8087.66666666667,680352AR1_1,Indian,5,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$8000 and above,9000.0,238164.0,5964,17.924599999999998
680352AR8,680352,5965,103.7432825,1.382699773,HDB 5-room,266.0095794,16406,31,3547.15410619,60459.8765432,117.53,950543.463333333,8087.66666666667,680352AR8_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$8000 and above,9000.0,319762.0,5965,16.0426
680352BR1,680352,5966,103.7432825,1.382699773,HDB 4-room,266.0095794,16406,31,3547.15410619,60459.8765432,94.93,767762.196666667,8087.66666666667,680352BR1_1,Malay,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Accomodation and Food Services (e.g. hotels, restaurants etc",$1500-$1999,1750.0,239922.0,5966,18.4071
680352CR8,680352,5967,103.7432825,1.382699773,HDB 4-room,266.0095794,16406,31,3547.15410619,60459.8765432,94.93,767762.196666667,8087.66666666667,680352CR8_2,Chinese,3,35-54 yrs,Singapore Citizen,Female,Self-employed,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,650376.0,5967,4.3164
680352DR8,680352,5968,103.7432825,1.382699773,HDB 5-room,266.0095794,16406,31,3547.15410619,60459.8765432,117.53,950543.463333333,8087.66666666667,680352DR8_2,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Administrative and Support Services (e.g. security, cleaning",$3000-$3999,3500.0,119077.0,5968,13.5808
680402BR5,680402,5969,103.7394382,1.379202596,HDB 4-room,661.0582726,16484,5,4020.09917927,60459.8765432,94.93,767762.196666667,8087.66666666667,680402BR5_2,Others,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,5500.0,737904.0,5969,12.363100000000001
680402DR5,680402,5970,103.7394382,1.379202596,HDB 4-room,661.0582726,16484,5,4020.09917927,60459.8765432,94.93,767762.196666667,8087.66666666667,680402DR5_2,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Transport and Storage,$2000-$2499,2250.0,639032.0,5970,15.844
680407AR5,680407,5971,103.740822,1.380404014,HDB 4-room,496.6190222,16450,7,3850.71347574,60459.8765432,94.93,767762.196666667,8087.66666666667,680407AR5_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,5500.0,498805.0,5971,38.3159
680407BR8,680407,5972,103.740822,1.380404014,HDB 4-room,496.6190222,16450,7,3850.71347574,60459.8765432,94.93,767762.196666667,8087.66666666667,680407BR8_2,Chinese,2,35-54 yrs,Permanent Resident,Female,Self-employed,Service & sales worker,Wholesale and Retail Trade,$5000-$5999,5500.0,188979.0,5972,18.6376
680407CR2,680407,5973,103.740822,1.380404014,HDB 4-room,496.6190222,16450,7,3850.71347574,60459.8765432,94.93,767762.196666667,8087.66666666667,680407CR2_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,2750.0,68896.0,5973,22.795900000000003
680407DR3,680407,5974,103.740822,1.380404014,HDB 4-room,496.6190222,16450,7,3850.71347574,60459.8765432,94.93,767762.196666667,8087.66666666667,680407DR3_1,Chinese,7,15-34 yrs,Permanent Resident,Female,Employed Full-time,Clerical worker,"Financial Services (e.g. financial, insurance)",$2500-$2999,2750.0,469267.0,5974,26.452599999999997
680408BO,680408,5975,103.7404771,1.379907983,HDB 4-room,536.2981838,16444,7,3895.64629892,60459.8765432,94.93,767762.196666667,8087.66666666667,680408BO_1,Indian,4,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,Manufacturing,$2500-$2999,2750.0,768765.0,5975,18.1348
680408CR6,680408,5976,103.7404771,1.379907983,HDB 4-room,536.2981838,16444,7,3895.64629892,60459.8765432,94.93,767762.196666667,8087.66666666667,680408CR6_2,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Plant & machine operator & assembler,Transport and Storage,$2500-$2999,2750.0,627867.0,5976,22.9937
680408DR3,680408,5977,103.7404771,1.379907983,HDB 4-room,536.2981838,16444,7,3895.64629892,60459.8765432,94.93,767762.196666667,8087.66666666667,680408DR3_3,Chinese,5,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,4500.0,669645.0,5977,5.2027
