home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis,choice,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
1109,male,41~50,Master,With Partner and Children,1 ~ 2万元,93.75,地铁,5522720.4,861.9022764,120,15598.91496,93478,12222.7879037,2461.83513292,698,51,1109,18.1900998708,2,18190.0998708,22.387815225600004,0.6063366623600001,1.058328467110858,5.0,1.81900998708,0.0,4.106117352325057,0.0,12000,25000.0,0.2,990.0,13410.0
1110,male,51~60,Master,Living with Parents,1 ~ 2万元,93.75,私家车,4285036.8,125.0446597,324,5835.568444,84770,11594.0176938,21192.3383134,2340,212,1110,10.894113851,1,10894.113851,13.408140124307693,0.3631371283666667,0.7916480181104684,4.0,1.0894113851,0.0,2.4591679121896166,0.0,12000,25000.0,0.2,990.0,13410.0
1111,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,93.75,私家车,5514844.5,889.2296195,103,16469.73559,84770,21905.0974371,28482.8277907,1082,37,1111,3.39538565779,1,3395.38565779,4.178936194203077,0.11317952192633333,0.5175570047683208,3.0,0.339538565779,0.0,0.766452744422122,0.0,12000,25000.0,0.2,990.0,13410.0
1112,female,18~30,Bachelor,Living Alone,2 ~ 3万元,156.25,私家车,2262103.8,539.9907777,117,6214.640954,84770,9656.86232979,15367.3224353,2212,153,1112,6.14119759822,1,6141.19759822,7.558397043963078,0.20470658660733332,0.6179210075442714,4.0,0.614119759822,0.0,1.3862748528713318,0.0,12000,25000.0,0.2,990.0,21410.0
1113,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,私家车,4148721.8,714.4248002,100,9011.851874,93478,4286.78302185,7782.01963036,1719,133,1113,24.5756770139,1,24575.6770139,30.246987094030768,0.8191892337966666,1.2917319543197345,6.0,2.45756770139,0.0,5.547556888013544,0.0,12000,25000.0,0.2,990.0,13410.0
1114,female,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,地铁,838912.8,570.3579967,54,23213.16128,49695,28954.2788781,36965.9845123,344,14,1114,23.5454935192,2,23545.4935192,28.979068946707695,0.7848497839733334,1.2540770306159588,6.0,2.3545493519200003,0.0,5.315009823747179,0.0,12000,25000.0,0.2,990.0,13410.0
1115,male,18~30,Master,Living Alone,1 ~ 2万元,93.75,自行车/电动自行车,1952052.3,403.9606906,130,7058.582588,84770,12168.496076,19465.651534,2573,298,1115,0.557775694867,3,557.775694867,0.6864931629132307,0.01859252316223333,0.41383763127354695,3.0,0.0557775694867,0.0,0.1259087347329571,0.0,12000,25000.0,0.2,990.0,13410.0
1116,male,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,地铁,6826752.9,620.3352133,100,4622.515182,96949,4471.41526684,16539.7470732,1681,56,1116,11.7502042088,2,11750.2042088,14.461789795446153,0.39167347362666666,0.8229395475053212,4.0,1.17502042088,0.0,2.6524162999548535,0.0,3000,12000.0,0.1,90.0,7860.0
1117,female,18~30,Master,Living with Parents,7000元 ~ 1万元,53.125,出租车/网约车,7242859.8,452.0072298,103,8896.062226,84770,10360.5334123,12644.5010253,1685,82,1117,7.527721055480001,1,7527.72105548,9.264887452898463,0.2509240351826667,0.668600750779553,4.0,0.7527721055480001,0.0,1.6992598319367949,0.0,3000,12000.0,0.1,90.0,7860.0
1118,male,18~30,Bachelor,Three Generations or More Living Together,7000元以下,21.875,地铁,8302070.7,606.1398097,81,5651.513067,96949,2150.92901546,10839.4740548,1544,80,1118,7.33702395101,2,7337.02395101,9.03018332432,0.24456746503366666,0.6616304537826672,4.0,0.733702395101,0.0,1.6562130814920994,0.0,3000,12000.0,0.1,90.0,3360.0
1119,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,地铁,2322427.8,173.696022,279,10446.47878,93478,7578.83789915,6099.78444746,1724,139,1119,8.487769392099999,2,8487.7693921,10.446485405661537,0.2829256464033333,0.7036921175635751,4.0,0.8487769392099999,0.0,1.9159750320767492,0.0,3000,12000.0,0.1,90.0,7860.0
1120,female,18~30,Doctorate and Above,Living Alone,1 ~ 2万元,93.75,步行,1395457.8,574.4439303,77,14036.60464,84770,19632.1665267,27137.2385986,1043,43,1120,3.94919409122,4,3949.19409122,4.860546573809231,0.13163980304066666,0.537799626024243,3.0,0.39491940912199996,0.0,0.8914659348126411,0.0,12000,25000.0,0.2,990.0,13410.0
1121,male,18~30,Master,Living with Parents,1 ~ 2万元,93.75,公交车,3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1121,16.4727228816,2,16472.7228816,20.274120469661536,0.54909076272,0.995555475860616,5.0,1.64727228816,0.0,3.7184476030699773,0.0,12000,25000.0,0.2,990.0,13410.0
1122,female,18~30,Bachelor,Living Alone,7000元以下,21.875,地铁,1796668.5,663.2593377,97,6261.317387,72170,10451.9977419,22115.8270401,1793,26,1122,20.2651147184,2,20265.1147184,24.941679653415385,0.6755038239466666,1.1341737181487173,5.0,2.02651147184,0.0,4.574517995124154,0.0,3000,12000.0,0.1,90.0,3360.0
1123,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,93.75,地铁,1071062.66666667,637.2566513,2,30050.26637,45548,32567.2220991,30145.6929142,232,4,1123,22.7657607479,2,22765.7607479,28.01939784356923,0.7588586915966666,1.2255764982703248,6.0,2.27657607479,0.0,5.1389979114898425,0.0,12000,25000.0,0.2,990.0,13410.0
1124,female,41~50,Master,Living Alone,2 ~ 3万元,156.25,地铁,1205354.7,0.0,84,10647.38512,93478,4899.26624884,10319.6634896,866,30,1124,7.03925478214,2,7039.25478214,8.663698193403079,0.23464182607133335,0.6507464943785205,4.0,0.7039254782140001,0.0,1.588996564817156,0.0,12000,25000.0,0.2,990.0,21410.0
1125,female,31~40,Master,Living Alone,1 ~ 2万元,93.75,地铁,1181076.6,640.9278831,84,12576.31891,84666,7433.56240121,13977.2442776,1090,16,1125,13.9710066299,2,13971.0066299,17.195085082953845,0.46570022099666664,0.9041135773338947,5.0,1.39710066299,0.0,3.153726101557562,0.0,12000,25000.0,0.2,990.0,13410.0
1127,male,41~50,Bachelor,Living with Partner,1 ~ 2万元,93.75,公交车,1962246.0,545.5780217,27,13977.65644,84770,18526.0405721,23012.3408569,362,7,1127,21.4136926266,2,21413.6926266,26.35531400196923,0.71378975422,1.1761561549899409,5.0,2.14136926266,0.0,4.833790660632054,0.0,12000,25000.0,0.2,990.0,13410.0
1128,male,18~30,Master,With Partner and Children,1 ~ 2万元,93.75,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1128,23.5978922381,2,23597.892238099997,29.043559677661538,0.7865964079366666,1.2559922911229515,6.0,2.35978922381,0.0,5.3268379769977425,0.0,12000,25000.0,0.2,990.0,13410.0
1129,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,私家车,4308229.2,0.0,34,17377.45285,93478,13138.1386168,1182.68371099,388,15,1129,6.3955600736400005,1,6395.56007364,7.871458552172308,0.213185335788,0.6272183799583313,4.0,0.6395560073640001,0.0,1.4436930188803614,0.0,12000,25000.0,0.2,990.0,13410.0
1130,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,93.75,地铁,1243497.7,0.0,66,11062.69215,72170,12670.8997995,24680.3287841,581,5,1130,22.3817956417,2,22381.7956417,27.546825405169226,0.7460598547233332,1.211541933696871,6.0,2.2381795641699997,0.0,5.05232407261851,0.0,12000,25000.0,0.2,990.0,13410.0
1131,male,31~40,Doctorate and Above,Living with Partner,2 ~ 3万元,156.25,步行,5325170.4,544.327282,32,6638.862569,93478,1063.85951722,12111.4278862,1182,54,1131,1.95819644169,4,1958.19644169,2.410087928233846,0.065273214723,0.46502534360450565,3.0,0.195819644169,0.0,0.44203079947855534,0.0,12000,25000.0,0.2,990.0,21410.0
1132,male,31~40,Master,Living with Parents,2 ~ 3万元,156.25,私家车,7202457.9,1073.281967,83,11622.8917,84770,10414.9735705,7902.1920613,736,36,1132,6.47418929355,1,6474.18929355,7.968232976676925,0.215806309785,0.6300924089947417,4.0,0.647418929355,0.0,1.4614422784537247,0.0,12000,25000.0,0.2,990.0,21410.0
1133,male,41~50,High School and Below,Three Generations or More Living Together,7000元以下,21.875,私家车,4450446.0,528.7011031,50,16475.48566,53454,16924.0324555,28431.9547813,597,20,1133,21.0557315995,1,21055.7315995,25.914746584,0.7018577199833334,1.1630720828477241,5.0,2.10557315995,0.0,4.752986817042889,0.0,3000,12000.0,0.1,90.0,3360.0
1134,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,公交车,1409826.0,566.03539,69,15290.03336,84666,9887.91091315,13949.3649206,865,18,1134,10.7471752591,2,10747.1752591,13.227292626584617,0.3582391753033333,0.7862771676788701,4.0,1.0747175259100001,0.0,2.4259989298194133,0.0,3000,12000.0,0.1,90.0,7860.0
1135,female,41~50,Bachelor,With Partner and Children,1 ~ 2万元,93.75,私家车,5839390.3,554.3543288,81,11669.44116,93478,6197.22656868,7183.67477993,603,36,1135,1.08150987295,1,1081.5098729499998,1.3310890744,0.03605032909833333,0.4329809883727774,3.0,0.10815098729499999,0.0,0.24413315416478554,0.0,12000,25000.0,0.2,990.0,13410.0
1136,female,41~50,Bachelor,With Partner and Children,5万元以上,375.0,单位班车/配车,0.0,338.8264911,265,2058.375959,96949,6424.71865886,17746.0034318,1805,77,1136,5.21106558916,2,5211.06558916,6.413619186658461,0.17370218630533332,0.5839231323931133,3.0,0.521106558916,0.0,1.1763127740767494,0.0,55000,80000.0,0.35,12090.0,46160.0
1137,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,地铁,5163056.5,691.4637748,90,6835.145457,84770,11762.8563284,18819.7333404,2757,282,1137,4.379118833090001,2,4379.11883309,5.3896847176492315,0.14597062776966668,0.553514091880828,3.0,0.43791188330900005,0.0,0.9885144092753952,0.0,12000,25000.0,0.2,990.0,13410.0
1138,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,地铁,3545519.3,290.025542,98,14704.37103,93478,12634.3475521,5985.13159201,924,25,1138,13.0397657729,2,13039.765772899998,16.04894248972308,0.4346588590966666,0.8700751719424498,5.0,1.3039765772899998,0.0,2.943513718487585,0.0,3000,12000.0,0.1,90.0,7860.0
1139,male,31~40,Bachelor,Living Alone,1 ~ 2万元,93.75,地铁,848690.7,996.5331471,18,16580.82001,53454,17569.21914,29289.9455231,848,24,1139,20.4250307554,2,20425.030755400003,25.138499391261544,0.6808343585133334,1.1400189158277958,5.0,2.04250307554,0.0,4.610616423340859,0.0,12000,25000.0,0.2,990.0,13410.0
1140,male,51~60,Master,With Partner and Children,2 ~ 3万元,156.25,私家车,5086945.5,488.8674567,120,6715.158987,93478,1538.49884865,10535.674797,1352,69,1140,12.0186558212,1,12018.6558212,14.79219177993846,0.40062186070666667,0.8327519013578952,5.0,1.20186558212,0.0,2.7130148580586906,0.0,12000,25000.0,0.2,990.0,21410.0
1141,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,93.75,地铁,3803428.2,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111,1141,1.5372788482000002,2,1537.2788482,1.8920355054769233,0.05124262827333334,0.44964010403312366,3.0,0.15372788482000002,0.0,0.3470155413544019,0.0,12000,25000.0,0.2,990.0,13410.0
1142,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,93.75,地铁,3427468.4,397.4039221,120,20162.49406,49695,25772.444657,32854.7106868,850,14,1142,31.787880426700003,2,31787.8804267,39.12354514055385,1.0595960142233334,1.555350009396596,6.0,3.1787880426700004,0.0,7.175593775778782,0.0,12000,25000.0,0.2,990.0,13410.0
1143,male,31~40,Bachelor,With Partner and Children,2 ~ 3万元,156.25,私家车,3443188.6,1435.570322,17,19065.26734,56075,17827.3768736,10269.1395317,625,4,1143,23.4460432023,1,23446.0432023,28.856668556676926,0.78153477341,1.2504419557827353,6.0,2.34460432023,0.0,5.29256054227991,0.0,12000,25000.0,0.2,990.0,21410.0
1144,male,31~40,Bachelor,Living Alone,1 ~ 2万元,93.75,公交车,1745053.2,879.7497123,60,16248.86458,84770,21606.3771005,27920.546325,915,35,1144,15.2713904957,2,15271.3904957,18.79555753316923,0.5090463498566666,0.9516447749353278,5.0,1.5271390495700001,0.0,3.4472664775846504,0.0,12000,25000.0,0.2,990.0,13410.0
1145,female,18~30,Master,Living with Partner,7000元以下,21.875,地铁,2566416.6,1047.142453,144,19668.07939,56075,17133.0638194,7016.58137314,1081,18,1145,23.1101543378,2,23110.154337800002,28.44326687729231,0.7703384779266667,1.2381646579704864,6.0,2.31101543378,0.0,5.216739128171558,0.0,3000,12000.0,0.1,90.0,3360.0
1146,female,51~60,Bachelor,Living with Partner,1 ~ 2万元,93.75,自行车/电动自行车,4897180.2,639.8870239,117,4026.324577,96949,1734.07329079,13242.6269718,1572,115,1146,1.85622260167,3,1856.2226016700001,2.2845816635938463,0.061874086722333334,0.4612980297953746,3.0,0.185622260167,0.0,0.41901187396614,0.0,12000,25000.0,0.2,990.0,13410.0
1147,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,公交车,723366.6,3734.870652,49,17594.84279,84770,21361.5504906,23445.7450228,366,1,1147,8.312102499489999,2,8312.10249949,10.230279999372307,0.2770700833163333,0.6972711998605253,4.0,0.831210249949,0.0,1.8763211059796838,0.0,3000,12000.0,0.1,90.0,7860.0
1148,male,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,地铁,2625420.6,948.5107627,90,23397.78994,49695,29117.9014312,36851.9627017,772,15,1148,22.9666271383,2,22966.627138300002,28.266618016369236,0.7655542379433334,1.2329184996167621,6.0,2.29666271383,0.0,5.1843402118058695,0.0,3000,12000.0,0.1,90.0,7860.0
1149,male,31~40,Bachelor,Living Alone,7000元以下,21.875,地铁,1982250.6,0.0,198,4876.388506,89804,9021.3496012,16050.7888931,2659,240,1149,20.8031845218,2,20803.184521799998,25.60391941144615,0.69343948406,1.1538410662459928,5.0,2.0803184521799998,0.0,4.695978447358916,0.0,3000,12000.0,0.1,90.0,3360.0
1150,female,18~30,Master,Living with Partner,1 ~ 2万元,93.75,地铁,3191106.6,810.2775693,133,17336.68322,84666,11856.9333276,14489.4280094,864,18,1150,17.347627032600002,2,17347.6270326,21.35092557858462,0.57825423442,1.027534680753251,5.0,1.7347627032600001,0.0,3.9159428967494363,0.0,12000,25000.0,0.2,990.0,13410.0
1151,female,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,地铁,1281772.8,0.0,47,8690.224123,72170,5469.45867831,16213.4901574,1305,27,1151,21.5767729212,2,21576.7729212,26.556028210707694,0.71922576404,1.182117011558062,5.0,2.15767729212,0.0,4.870603368216704,0.0,12000,25000.0,0.2,990.0,13410.0
1152,male,18~30,Bachelor,Living with Partner,7000元以下,21.875,地铁,1369473.6,1038.055927,76,20441.17255,49695,25964.3049823,32576.292798,897,15,1152,10.2167034138,2,10216.7034138,12.574404201599998,0.34055678046,0.7668875376134129,4.0,1.02167034138,0.0,2.30625359227991,0.0,3000,12000.0,0.1,90.0,3360.0
1153,male,31~40,Bachelor,Living Alone,3 ~ 5万元,250.0,私家车,612143.4,2271.056532,11,15928.49497,72170,15384.634976,26406.9997794,336,0,1153,30.1976380167,1,30197.638016700002,37.16632371286154,1.0065879338900001,1.4972239989070792,6.0,3.01976380167,0.0,6.816622577133184,0.0,35000,55000.0,0.3,6090.0,32410.0
1154,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,地铁,3431406.0,117.6536681,278,6262.522424,84770,11895.458285,20600.6472945,3010,289,1154,0.0,2,0.0,0.0,0.0,0.39344999999999997,3.0,0.0,0.0,0.0,0.0,12000,25000.0,0.2,990.0,13410.0
1155,male,18~30,Bachelor,With Partner and Children,1 ~ 2万元,93.75,地铁,217231.75,2691.341134,29,23167.85781,56075,21263.8570509,11526.9579527,175,1,1155,12.7089864789,2,12708.9864789,15.64182951249231,0.42363288263,0.8579846374479264,5.0,1.27089864789,0.0,2.8688457062979684,0.0,12000,25000.0,0.2,990.0,13410.0
1156,female,31~40,Bachelor,Three Generations or More Living Together,2 ~ 3万元,156.25,私家车,4539011.4,732.4863818,37,18520.40271,56075,15655.4780262,5268.58075367,741,41,1156,3.83132176958,1,3831.3217695800004,4.715472947175385,0.12771072565266667,0.5334911962144315,3.0,0.383132176958,0.0,0.8648581872641085,0.0,12000,25000.0,0.2,990.0,21410.0
1157,male,31~40,Bachelor,Living with Parents,3 ~ 5万元,250.0,自行车/电动自行车,3917043.9,668.5379848,56,18914.53483,56075,17420.1161897,9445.93029915,796,13,1157,6.69648288683,3,6696.48288683,8.241825091483078,0.22321609622766667,0.6382176103184478,4.0,0.669648288683,0.0,1.5116214191489843,0.0,35000,55000.0,0.3,6090.0,32410.0
1158,male,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,自行车/电动自行车,1016875.2,3744.408779,25,23293.77948,56075,22921.8048787,15853.4794657,412,2,1158,25.6444711068,3,25644.4711068,31.5624259776,0.85481570356,1.3307981597387177,6.0,2.56444711068,0.0,5.788819662934538,0.0,12000,25000.0,0.2,990.0,13410.0
1159,male,31~40,Bachelor,Living with Partner,2 ~ 3万元,156.25,地铁,2388130.8,803.5290598,35,17789.29613,56075,17740.3434408,12771.5899917,1013,21,1159,13.0175210346,2,13017.5210346,16.021564350276925,0.43391736782,0.8692620896830209,5.0,1.30175210346,0.0,2.9384923328668173,0.0,12000,25000.0,0.2,990.0,21410.0
1160,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,自行车/电动自行车,2746616.4,827.5892413,101,20203.15772,56075,18038.5172255,8447.07027684,1006,17,1160,9.16676679144,3,9166.76679144,11.28217451254154,0.30555889304800005,0.7285106041717844,4.0,0.9166766791440001,0.0,2.0692475827178334,0.0,12000,25000.0,0.2,990.0,13410.0
1161,female,41~50,Bachelor,Living with Parents,1 ~ 2万元,93.75,公交车,4978056.6,449.2791104,115,6463.071928,84770,8726.92631065,13532.990376,1859,101,1161,15.8505952909,2,15850.595290899999,19.508424973415384,0.5283531763633333,0.9728156755412131,5.0,1.58505952909,0.0,3.5780124810158016,0.0,12000,25000.0,0.2,990.0,13410.0
1162,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,自行车/电动自行车,712958.4,1622.223092,31,15902.23423,93478,12171.2671041,1373.26102952,656,46,1162,1.08581470511,3,1085.81470511,1.336387329366154,0.036193823503666664,0.4331383371629457,3.0,0.108581470511,0.0,0.24510489957336346,0.0,3000,12000.0,0.1,90.0,7860.0
1163,male,31~40,Bachelor,Living with Partner,3 ~ 5万元,250.0,私家车,3151427.4,801.3400734,96,14109.68499,84666,8931.4146415,14491.5220233,832,14,1163,20.2081454775,1,20208.145477500002,24.871563664615387,0.67360484925,1.1320913974450875,5.0,2.02081454775,0.0,4.561658121331829,0.0,35000,55000.0,0.3,6090.0,32410.0
1164,male,18~30,Bachelor,Living Alone,1 ~ 2万元,93.75,出租车/网约车,1005638.7,279.1086744,102,17370.44079,56075,17174.3514196,12114.0781205,939,17,1164,10.411567926399998,1,10411.5679264,12.81423744787692,0.3470522642133333,0.7740101603231306,4.0,1.0411567926399998,0.0,2.350241066907449,0.0,12000,25000.0,0.2,990.0,13410.0
1165,male,31~40,Bachelor,Living with Parents,1 ~ 2万元,93.75,地铁,3398877.9,272.2638973,94,19064.03843,53454,19939.3728243,31544.0825517,1058,13,1165,30.4479742739,2,30447.974273900003,37.474429875569236,1.0149324757966667,1.5063742063348349,6.0,3.0447974273900003,0.0,6.873131890270881,0.0,12000,25000.0,0.2,990.0,13410.0
1166,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,53.125,地铁,1267830.3,0.0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18,1166,8.07858822062,2,8078.58822062,9.942877809993847,0.2692862740206667,0.6887358637773621,4.0,0.807858822062,0.0,1.823609079146727,0.0,3000,12000.0,0.1,90.0,7860.0
1167,female,31~40,Master,Living with Partner,3 ~ 5万元,250.0,私家车,3256638.0,144.5209798,132,14720.25403,84770,14800.9068566,11463.1171976,884,18,1167,12.3426383006,1,12342.6383006,15.190939446892306,0.4114212766866666,0.8445940009507642,5.0,1.23426383006,0.0,2.7861486005869076,0.0,35000,55000.0,0.3,6090.0,32410.0
1168,male,41~50,High School and Below,With Partner and Children,7000元以下,21.875,自行车/电动自行车,4093858.8,895.5338081,91,14424.51089,93478,11517.6025249,3853.05249284,837,39,1168,4.8085358797,3,4808.5358797,5.918198005784615,0.16028452932333334,0.5692100006295012,3.0,0.48085358797,0.0,1.0854482798419864,0.0,3000,12000.0,0.1,90.0,3360.0
1169,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,私家车,4325445.4,399.920032,34,15128.00306,93478,13103.2246106,6179.61045395,932,27,1169,7.44995924206,1,7449.95924206,9.169180605612308,0.24833197473533333,0.6657584268960297,4.0,0.744995924206,0.0,1.6817063751828445,0.0,3000,12000.0,0.1,90.0,7860.0
1170,male,18~30,Bachelor,Living with Parents,7000元以下,21.875,公交车,4508083.8,770.8766105,109,18159.43848,84666,12688.1602149,15015.7166702,654,14,1170,22.118742081,2,22118.742081,27.223067176615388,0.7372914027,1.2019268876306848,6.0,2.2118742081000002,0.0,4.992944036343116,0.0,3000,12000.0,0.1,90.0,3360.0
